FECHA (YYMMDD);Registros validados
2021-10-13;8
2021-10-14;15
2021-10-15;12
2021-10-16;10
2021-10-17;9
2021-10-18;11
2021-10-19;12
2021-10-20;12
2021-10-21;14
2021-10-22;11
2021-10-23;11
2021-10-24;9
2021-10-25;8
2021-10-26;9
2021-10-27;11
2021-10-28;14
2021-10-29;15
2021-10-30;13
2021-10-31;18
2021-11-01;16
2021-11-02;16
2021-11-03;11
2021-11-04;11
2021-11-05;11
2021-11-06;14
2021-11-07;10
2021-11-08;10
2021-11-09;11
2021-11-10;13
2021-11-11;13
2021-11-12;8
2021-11-13;9
2021-11-14;8
2021-11-15;8
2021-11-16;8
2021-11-17;7
2021-11-18;9
2021-11-19;13
2021-11-20;14
2021-11-21;9
2021-11-26;7
2021-11-27;7
2021-11-28;7
2021-11-29;6
2021-11-30;8
2021-12-01;9
2021-12-02;10
2021-12-03;11
2021-12-04;10
2021-12-05;9
2021-12-06;14
2021-12-07;9
2021-12-08;15
2021-12-09;11
2021-12-10;8
2021-12-11;4
2021-12-12;7
2021-12-13;6
2021-12-14;6
2021-12-15;7
2021-12-16;9
2021-12-17;6
2021-12-18;7
2021-12-19;7
2021-12-20;7
2021-12-21;8
2021-12-22;14
2021-12-23;8
2021-12-24;16
2021-12-25;16
2021-12-26;33
2021-12-27;16
2021-12-28;25
2021-12-29;12
2021-12-30;7
2021-12-31;7
2022-01-01;6
2022-01-02;3
2022-01-03;3
2022-01-04;5
2022-01-05;10
2022-01-06;11
2022-01-07;9
2022-01-08;6
2022-01-09;6
2022-01-10;7
2022-01-11;11
2022-01-12;9
2022-01-13;7
2022-01-14;6
2022-01-15;7
2022-01-16;4
2022-01-17;4
2022-01-18;8
2022-01-19;8
2022-01-20;6
2022-01-21;6
2022-01-22;5
2022-01-23;6
2022-01-24;5
2022-01-25;6
2022-01-26;11
2022-01-27;8
2022-01-28;7
2022-01-29;9
2022-01-30;5
2022-01-31;6
2022-02-01;9
2022-02-02;10
2022-02-03;9
2022-02-04;5
2022-02-05;5
2022-02-06;12
2022-02-07;13
2022-02-08;19
2022-02-09;40
2022-02-10;32
2022-02-11;41
2022-02-12;63
2022-02-13;27
2022-02-14;12
2022-02-15;7
2022-02-16;18
2022-02-17;18
2022-02-18;39
2022-02-19;18
2022-02-20;7
2022-02-23;7
2022-02-24;7
2022-02-25;9
2022-02-26;6
2022-02-27;6
2022-02-28;13
2022-03-01;10
2022-03-02;5
2022-03-03;19
2022-03-04;7
2022-03-05;9
2022-03-06;6
2022-03-07;6
2022-03-08;6
2022-03-09;6
2022-03-10;8
2022-03-11;19
2022-03-12;31
2022-03-13;14
2022-03-14;12
2022-03-15;22
2022-03-16;26
2022-03-17;12
2022-03-18;13
2022-03-19;26
2022-03-20;10
2022-03-21;7
2022-03-22;5
2022-03-23;5
2022-03-24;10
2022-03-25;11
2022-03-26;10
2022-03-27;7
2022-03-28;11
2022-03-29;7
2022-03-30;12
2022-03-31;20
2022-04-01;21
2022-04-02;16
2022-04-03;7
2022-04-04;10
2022-04-05;9
2022-04-06;12
2022-04-07;17
2022-04-08;12
2022-04-09;6
2022-04-10;8
2022-04-11;13
2022-04-12;13
2022-04-13;14
2022-04-14;30
2022-04-15;18
2022-04-16;22
2022-04-17;42
2022-04-18;18
2022-04-19;24
2022-04-20;19
2022-04-21;31
2022-04-22;8
2022-04-23;6
2022-04-24;6
2022-04-25;9
2022-04-26;4
2022-04-27;7
2022-04-28;14
2022-04-29;13
2022-04-30;16
2022-05-01;18
2022-05-02;11
2022-05-03;13
2022-05-04;28
2022-05-05;51
2022-05-06;27
2022-05-07;24
2022-05-08;32
2022-05-09;37
2022-05-10;23
2022-05-11;71
2022-05-12;61
2022-05-13;12
2022-05-14;30
2022-05-15;51
2022-05-16;66
2022-05-17;45
2022-05-18;29
2022-05-19;21
2022-05-20;22
2022-05-21;49
2022-05-22;14
2022-05-23;12
2022-05-24;11
2022-05-25;13
2022-05-26;22
2022-05-27;41
2022-05-28;25
2022-05-29;28
2022-05-30;48
2022-05-31;74
2022-06-01;60
2022-06-02;31
2022-06-03;5
2022-06-04;2
2022-06-05;9
2022-06-06;7
2022-06-07;18
2022-06-08;19
2022-06-09;25
2022-06-10;33
2022-06-11;96
2022-06-12;39
2022-06-13;21
2022-06-14;14
2022-06-15;54
2022-06-16;23
2022-06-17;45
2022-06-18;37
2022-06-19;44
2022-06-20;36
2022-06-21;20
2022-06-22;47
2022-06-23;8
2022-06-24;48
2022-06-25;48
2022-06-26;31
2022-06-27;23
2022-06-28;11
2022-06-29;16
2022-06-30;28
2022-07-01;15
2022-07-02;8
2022-07-03;29
2022-07-04;22
2022-07-05;9
2022-07-06;9
2022-07-07;58
2022-07-08;22
2022-07-09;6
2022-07-10;10
2022-07-11;18
2022-07-12;8
2022-07-13;16
2022-07-14;12
2022-07-15;37
2022-07-16;19
2022-07-17;12
2022-07-18;44
2022-07-19;47
2022-07-20;56
2022-07-21;34
2022-07-22;49
2022-07-23;23
2022-07-24;22
2022-07-25;9
2022-07-26;9
2022-07-27;37
2022-07-28;28
2022-07-29;21
2022-07-30;36
2022-07-31;56
2022-08-01;34
2022-08-02;23
2022-08-03;27
2022-08-04;45
2022-08-05;32
2022-08-06;12
2022-08-07;11
2022-08-08;24
2022-08-09;41
2022-08-10;54
2022-08-11;47
2022-08-13;5
2022-08-14;8
2022-08-15;7
2022-08-16;20
2022-08-17;51
2022-08-18;24
2022-08-19;15
2022-08-20;15
2022-08-21;29
2022-08-22;25
2022-08-23;29
2022-08-24;32
2022-08-25;13
2022-08-26;15
2022-08-27;11
2022-08-28;19
2022-08-29;33
2022-08-30;22
2022-08-31;36
2022-09-01;14
2022-09-02;13
2022-09-03;13
2022-09-04;12
2022-09-05;28
2022-09-06;20
2022-09-07;5
2022-09-08;24
2022-09-09;14
2022-09-10;20
2022-09-11;22
2022-09-12;27
2022-09-13;25
2022-09-14;29
2022-09-15;15
2022-09-16;9
2022-09-17;10
2022-09-18;14
2022-09-19;18
2022-09-20;10
2022-09-21;11
2022-09-22;9
2022-09-23;7
2022-09-24;11
2022-09-25;10
2022-09-26;7
2022-10-02;16
2022-10-03;8
2022-10-04;22
2022-10-05;13
2022-10-06;10
2022-10-07;10
2022-10-08;5
2022-10-09;5
2022-10-10;7
2022-10-11;11
2022-10-12;8
2022-10-13;4
2022-10-14;5
2022-10-15;7
2022-10-16;4
2022-10-17;7
2022-10-18;5
2022-10-19;7
2022-10-20;4
2022-10-21;4
2022-10-22;6
2022-10-23;3
2022-10-24;4
2022-10-25;3
2022-10-26;2
2022-10-27;4
2022-10-28;5
2022-10-29;3
2022-10-30;3
2022-10-31;3
2022-11-01;4
2022-11-02;11
2022-11-03;10
2022-11-04;9
2022-11-05;9
2022-11-06;8
2022-11-07;9
2022-11-08;10
2022-11-09;3
2022-11-10;3
2022-11-11;2
2022-11-12;2
2022-11-13;2
2022-11-14;3
2022-11-15;5
2022-11-16;5
2022-11-17;5
2022-11-18;3
2022-11-19;3
2022-11-20;2
2022-11-21;4
2022-11-22;4
2022-11-23;3
2022-11-24;4
2022-11-25;8
2022-11-26;7
2022-11-27;7
2022-11-28;5
2022-11-29;4
2022-11-30;3
2022-12-01;4
2022-12-02;3
2022-12-03;3
2022-12-04;1
2022-12-05;4
2022-12-06;2
2022-12-07;4
2022-12-08;2
2022-12-09;2
2022-12-10;3
2022-12-11;3
2022-12-12;3
2022-12-13;5
2022-12-14;3
2022-12-15;4
2022-12-16;6
2022-12-17;5
2022-12-18;3
2022-12-19;3
2022-12-20;2
2022-12-21;3
2022-12-22;4
2022-12-23;2
2022-12-24;4
2022-12-25;5
2022-12-26;4
2022-12-27;5
2022-12-28;1
2022-12-29;1
2022-12-30;4
2022-12-31;3
2023-01-01;2
2023-01-02;2
2023-01-03;1
2023-01-04;2
2023-01-05;4
2023-01-06;2
2023-01-07;1
2023-01-08;1
2023-01-09;2
2023-01-10;1
2023-01-11;1
2023-01-12;1
2023-01-13;1
2023-01-14;2
2023-01-15;1
2023-01-16;3
2023-01-17;2
2023-01-18;5
2023-01-19;3
2023-01-20;3
2023-01-21;2
2023-01-22;2
2023-01-23;4
2023-01-24;1
2023-01-25;1
2023-01-26;1
2023-01-27;1
2023-01-28;4
2023-01-29;3
2023-01-30;1
2023-01-31;3
2023-02-01;6
2023-02-02;8
2023-02-03;102
2023-02-04;291
2023-02-05;240
2023-02-06;117
2023-02-07;113
2023-02-08;190
2023-02-09;84
2023-02-10;33
2023-02-11;49
2023-02-12;32
2023-02-13;2
2023-02-14;7
2023-02-15;6
2023-02-16;2
2023-02-17;5
2023-02-18;24
2023-02-19;37
2023-02-20;55
2023-02-21;18
2023-02-22;24
2023-02-23;19
2023-02-24;13
2023-02-25;11
2023-02-26;10
2023-02-27;11
2023-02-28;9
2023-03-01;4
2023-03-02;7
2023-03-03;5
2023-03-04;7
2023-03-05;10
2023-03-06;5
2023-03-07;4
2023-03-08;3
2023-03-09;10
2023-03-10;9
2023-03-11;4
2023-03-12;4
2023-03-13;6
2023-03-14;6
2023-03-15;4
2023-03-16;3
2023-03-17;5
2023-03-18;6
2023-03-19;5
2023-03-20;7
2023-03-21;15
2023-03-22;28
2023-03-23;31
2023-03-24;22
2023-03-25;20
2023-03-26;19
2023-03-27;17
2023-03-28;5
2023-03-29;5
2023-03-30;9
2023-03-31;19
