FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
171106;0000;18;;;
171107;0000;21;;;
171108;0000;20;;;
171109;0000;27;;;
171110;0000;24;;;
171111;0000;29;;;
171112;0000;21;;;
171113;0000;26;;;
171114;0000;27;;;
171115;0000;20;;;
171116;0000;20;;;
171117;0000;35;;;
171118;0000;24;;;
171119;0000;14;;;
171120;0000;27;;;
171121;0000;31;;;
171122;0000;30;;;
171123;0000;31;;;
171124;0000;35;;;
171125;0000;41;;;
171126;0000;25;;;
171127;0000;35;;;
171128;0000;48;;;
171129;0000;40;;;
171130;0000;38;;;
171201;0000;37;;;
171202;0000;55;;;
171203;0000;38;;;
171204;0000;35;;;
171205;0000;43;;;
171206;0000;40;;;
171207;0000;40;;;
171208;0000;37;;;
171209;0000;26;;;
171210;0000;39;;;
171211;0000;42;;;
171212;0000;17;;;
171213;0000;18;;;
171214;0000;25;;;
171215;0000;23;;;
171216;0000;18;;;
171217;0000;18;;;
171218;0000;25;;;
171219;0000;28;;;
171220;0000;28;;;
171221;0000;29;;;
171222;0000;34;;;
171223;0000;26;;;
171224;0000;25;;;
171225;0000;15;;;
171226;0000;16;;;
171227;0000;25;;;
171228;0000;28;;;
171229;0000;21;;;
171230;0000;15;;;
171231;0000;20;;;
180101;0000;15;;;
180102;0000;16;;;
180103;0000;14;;;
180104;0000;13;;;
180105;0000;18;;;
180106;0000;36;;;
180107;0000;15;;;
180108;0000;32;;;
180109;0000;30;;;
180110;0000;;;;
180111;0000;37;;;
180112;0000;29;;;
180113;0000;35;;;
180114;0000;30;;;
180115;0000;31;;;
180116;0000;33;;;
180117;0000;37;;;
180118;0000;46;;;
180119;0000;36;;;
180120;0000;38;;;
180121;0000;32;;;
180122;0000;36;;;
180123;0000;34;;;
180124;0000;42;;;
180125;0000;42;;;
180126;0000;40;;;
180127;0000;36;;;
180128;0000;36;;;
180129;0000;33;;;
180130;0000;50;;;
180131;0000;59;;;
180201;0000;68;;;
180202;0000;58;;;
180203;0000;40;;;
180204;0000;36;;;
180205;0000;36;;;
180206;0000;26;;;
180207;0000;31;;;
180208;0000;28;;;
180209;0000;43;;;
180210;0000;44;;;
180211;0000;27;;;
180212;0000;50;;;
180213;0000;45;;;
180214;0000;55;;;
180215;0000;57;;;
180216;0000;41;;;
180217;0000;32;;;
180218;0000;21;;;
180219;0000;34;;;
180220;0000;18;;;
180221;0000;24;;;
180222;0000;23;;;
180223;0000;15;;;
180224;0000;31;;;
180225;0000;25;;;
180226;0000;20;;;
180227;0000;30;;;
180228;0000;33;;;
180301;0000;33;;;
180302;0000;45;;;
180303;0000;33;;;
180304;0000;29;;;
180305;0000;47;;;
180306;0000;56;;;
180307;0000;51;;;
180308;0000;39;;;
180309;0000;38;;;
180310;0000;13;;;
180311;0000;15;;;
180312;0000;20;;;
180313;0000;30;;;
180314;0000;39;;;
180315;0000;25;;;
180316;0000;58;;;
180317;0000;21;;;
180318;0000;15;;;
180319;0000;20;;;
180320;0000;24;;;
180321;0000;64;;;
180322;0000;16;;;
180323;0000;15;;;
180324;0000;15;;;
180325;0000;14;;;
180326;0000;22;;;
180327;0000;32;;;
180328;0000;32;;;
180329;0000;36;;;
180330;0000;28;;;
180331;0000;17;;;
180401;0000;45;;;
180402;0000;48;;;
180403;0000;52;;;
180404;0000;46;;;
180405;0000;21;;;
180406;0000;52;;;
180407;0000;65;;;
180408;0000;33;;;
180409;0000;38;;;
180410;0000;13;;;
180411;0000;31;;;
180412;0000;33;;;
180413;0000;63;;;
180414;0000;78;;;
180415;0000;36;;;
180416;0000;26;;;
180417;0000;26;;;
180418;0000;32;;;
180419;0000;45;;;
180420;0000;69;;;
180421;0000;73;;;
180422;0000;38;;;
180423;0000;28;;;
180424;0000;73;;;
180425;0000;156;;;
180426;0000;77;;;
180427;0000;26;;;
180428;0000;90;;;
180429;0000;60;;;
180430;0000;49;;;
180501;0000;49;;;
180502;0000;40;;;
180503;0000;40;;;
180504;0000;59;;;
180505;0000;85;;;
180506;0000;46;;;
180507;0000;89;;;
180508;0000;53;;;
180509;0000;66;;;
180510;0000;115;;;
180511;0000;59;;;
180512;0000;69;;;
180513;0000;44;;;
180514;0000;39;;;
180515;0000;66;;;
180516;0000;81;;;
180517;0000;60;;;
180518;0000;54;;;
180519;0000;71;;;
180520;0000;75;;;
180521;0000;27;;;
180522;0000;57;;;
180523;0000;180;;;
180524;0000;250;;;
180525;0000;136;;;
180526;0000;72;;;
180527;0000;49;;;
180528;0000;37;;;
180529;0000;93;;;
180530;0000;43;;;
180531;0000;28;;;
180601;0000;117;;;
180602;0000;220;;;
180603;0000;187;;;
180604;0000;243;;;
180605;0000;96;;;
180606;0000;44;;;
180607;0000;85;;;
180608;0000;53;;;
180609;0000;33;;;
180610;0000;34;;;
180611;0000;52;;;
180612;0000;79;;;
180613;0000;65;;;
180614;0000;227;;;
180615;0000;251;;;
180616;0000;122;;;
180617;0000;46;;;
180618;0000;46;;;
180619;0000;38;;;
180620;0000;122;;;
180621;0000;84;;;
180622;0000;99;;;
180623;0000;67;;;
180624;0000;92;;;
180625;0000;132;;;
180626;0000;33;;;
180627;0000;90;;;
180628;0000;49;;;
180629;0000;129;;;
180630;0000;74;;;
180701;0000;36;;;
180702;0000;70;;;
180703;0000;37;;;
180704;0000;13;;;
180705;0000;16;;;
180706;0000;26;;;
180707;0000;23;;;
180708;0000;54;;;
180709;0000;181;;;
180710;0000;126;;;
180711;0000;172;;;
180712;0000;144;;;
180713;0000;118;;;
180714;0000;82;;;
180715;0000;106;;;
180716;0000;39;;;
180717;0000;84;;;
180718;0000;104;;;
180719;0000;199;;;
180720;0000;140;;;
180721;0000;96;;;
180722;0000;37;;;
180723;0000;38;;;
180724;0000;219;;;
180725;0000;300;;;
180726;0000;173;;;
180727;0000;102;;;
180728;0000;190;;;
180729;0000;257;;;
180730;0000;104;;;
180731;0000;64;;;
180801;0000;125;;;
180802;0000;73;;;
180803;0000;87;;;
180804;0000;121;;;
180805;0000;74;;;
180806;0000;39;;;
180807;0000;68;;;
180808;0000;116;;;
180809;0000;226;;;
180810;0000;194;;;
180811;0000;114;;;
180812;0000;77;;;
180813;0000;53;;;
180814;0000;34;;;
180815;0000;144;;;
180816;0000;151;;;
180817;0000;118;;;
180818;0000;34;;;
180819;0000;28;;;
180820;0000;122;;;
180821;0000;132;;;
180822;0000;49;;;
180823;0000;27;;;
180824;0000;59;;;
180825;0000;29;;;
180826;0000;30;;;
180827;0000;125;;;
180828;0000;58;;;
180829;0000;52;;;
180830;0000;44;;;
180831;0000;69;;;
180901;0000;69;;;
180902;0000;50;;;
180903;0000;32;;;
180904;0000;65;;;
180905;0000;38;;;
180906;0000;27;;;
180907;0000;29;;;
180908;0000;30;;;
180909;0000;96;;;
180910;0000;74;;;
180911;0000;37;;;
180912;0000;39;;;
180913;0000;59;;;
180914;0000;47;;;
180915;0000;45;;;
180916;0000;34;;;
180917;0000;23;;;
180918;0000;20;;;
180919;0000;33;;;
180920;0000;25;;;
180921;0000;20;;;
180922;0000;19;;;
180923;0000;21;;;
180924;0000;20;;;
180925;0000;29;;;
180926;0000;39;;;
180927;0000;30;;;
180928;0000;20;;;
180929;0000;13;;;
180930;0000;22;;;
181001;0000;24;;;
181002;0000;18;;;
181003;0000;28;;;
181004;0000;51;;;
181005;0000;48;;;
181006;0000;51;;;
181007;0000;41;;;
181008;0000;28;;;
181009;0000;42;;;
181010;0000;25;;;
181011;0000;35;;;
181012;0000;48;;;
181013;0000;47;;;
181014;0000;23;;;
181015;0000;25;;;
181016;0000;28;;;
181017;0000;26;;;
181018;0000;19;;;
181019;0000;30;;;
181020;0000;22;;;
181021;0000;18;;;
181022;0000;30;;;
181023;0000;38;;;
181024;0000;21;;;
181025;0000;27;;;
181026;0000;28;;;
181027;0000;20;;;
181028;0000;21;;;
181029;0000;13;;;
181030;0000;15;;;
181031;0000;23;;;
181101;0000;28;;;
181102;0000;20;;;
181103;0000;23;;;
181104;0000;25;;;
181105;0000;24;;;
181106;0000;30;;;
181107;0000;36;;;
181108;0000;37;;;
181109;0000;28;;;
181110;0000;20;;;
181111;0000;25;;;
181112;0000;21;;;
181113;0000;24;;;
181114;0000;20;;;
181115;0000;19;;;
181116;0000;25;;;
181117;0000;11;;;
181118;0000;14;;;
181119;0000;22;;;
181120;0000;23;;;
181121;0000;16;;;
181122;0000;22;;;
181123;0000;28;;;
181124;0000;26;;;
181125;0000;22;;;
181126;0000;26;;;
181127;0000;28;;;
181128;0000;36;;;
181129;0000;36;;;
181130;0000;35;;;
181201;0000;31;;;
181202;0000;43;;;
181203;0000;36;;;
181204;0000;38;;;
181205;0000;32;;;
181206;0000;34;;;
181207;0000;38;;;
181208;0000;25;;;
181209;0000;19;;;
181210;0000;24;;;
181211;0000;15;;;
181212;0000;16;;;
181213;0000;15;;;
181214;0000;11;;;
181215;0000;15;;;
181216;0000;15;;;
181217;0000;19;;;
181218;0000;29;;;
181219;0000;27;;;
181220;0000;20;;;
181221;0000;29;;;
181222;0000;28;;;
181223;0000;23;;;
181224;0000;23;;;
181225;0000;18;;;
181226;0000;23;;;
181227;0000;24;;;
181228;0000;23;;;
181229;0000;17;;;
181230;0000;15;;;
181231;0000;20;;;
190101;0000;18;;;
190102;0000;56;;;
190103;0000;46;;;
190104;0000;22;;;
190105;0000;26;;;
190106;0000;26;;;
190107;0000;18;;;
190108;0000;14;;;
190109;0000;9;;;
190110;0000;13;;;
190111;0000;22;;;
190112;0000;21;;;
190113;0000;14;;;
190114;0000;22;;;
190115;0000;23;;;
190116;0000;22;;;
190117;0000;24;;;
190118;0000;35;;;
190119;0000;38;;;
190120;0000;21;;;
190121;0000;19;;;
190122;0000;27;;;
190123;0000;27;;;
190124;0000;36;;;
190125;0000;29;;;
190126;0000;23;;;
190127;0000;27;;;
190128;0000;28;;;
190129;0000;25;;;
190130;0000;23;;;
190131;0000;38;;;
190201;0000;33;;;
190202;0000;53;;;
190203;0000;36;;;
190204;0000;30;;;
190205;0000;43;;;
190206;0000;63;;;
190207;0000;37;;;
190208;0000;48;;;
190209;0000;30;;;
190210;0000;15;;;
190211;0000;12;;;
190212;0000;50;;;
190213;0000;27;;;
190214;0000;40;;;
190215;0000;47;;;
190216;0000;37;;;
190217;0000;34;;;
190218;0000;33;;;
190219;0000;20;;;
190220;0000;19;;;
190221;0000;21;;;
190222;0000;18;;;
190223;0000;25;;;
190224;0000;21;;;
190225;0000;28;;;
190226;0000;37;;;
190227;0000;43;;;
190228;0000;59;;;
190301;0000;27;;;
190302;0000;28;;;
190303;0000;23;;;
190304;0000;20;;;
190305;0000;32;;;
190306;0000;36;;;
190307;0000;10;;;
190308;0000;26;;;
190309;0000;33;;;
190310;0000;37;;;
190311;0000;32;;;
190312;0000;35;;;
190313;0000;31;;;
190314;0000;29;;;
190315;0000;36;;;
190316;0000;47;;;
190317;0000;33;;;
190318;0000;39;;;
190319;0000;45;;;
190320;0000;43;;;
190321;0000;47;;;
190322;0000;46;;;
190323;0000;54;;;
190324;0000;38;;;
190325;0000;42;;;
190326;0000;72;;;
190327;0000;49;;;
190328;0000;40;;;
190329;0000;138;;;
190330;0000;228;;;
190331;0000;66;;;
190401;0000;46;;;
190402;0000;57;;;
190403;0000;47;;;
190404;0000;20;;;
190405;0000;52;;;
190406;0000;64;;;
190407;0000;82;;;
190408;0000;43;;;
190409;0000;53;;;
190410;0000;46;;;
190411;0000;83;;;
190412;0000;86;;;
190413;0000;50;;;
190414;0000;32;;;
190415;0000;38;;;
190416;0000;69;;;
190417;0000;99;;;
190418;0000;78;;;
190419;0000;33;;;
190420;0000;55;;;
190421;0000;65;;;
190422;0000;40;;;
190423;0000;88;;;
190424;0000;102;;;
190425;0000;105;;;
190426;0000;138;;;
190427;0000;132;;;
190428;0000;68;;;
190429;0000;104;;;
190430;0000;53;;;
190501;0000;64;;;
190502;0000;61;;;
190503;0000;17;;;
190504;0000;30;;;
190505;0000;47;;;
190506;0000;61;;;
190507;0000;50;;;
190508;0000;34;;;
190509;0000;67;;;
190510;0000;131;;;
190511;0000;138;;;
190512;0000;52;;;
190513;0000;78;;;
190514;0000;272;;;
190515;0000;142;;;
190516;0000;50;;;
190517;0000;105;;;
190518;0000;38;;;
190519;0000;22;;;
190520;0000;45;;;
190521;0000;77;;;
190522;0000;246;;;
190523;0000;264;;;
190524;0000;176;;;
190525;0000;172;;;
190526;0000;43;;;
190527;0000;39;;;
190528;0000;92;;;
190529;0000;27;;;
190530;0000;16;;;
190531;0000;18;;;
190601;0000;25;;;
190602;0000;91;;;
190603;0000;164;;;
190604;0000;41;;;
190605;0000;19;;;
190606;0000;45;;;
190607;0000;59;;;
190608;0000;132;;;
190609;0000;95;;;
190610;0000;74;;;
190611;0000;49;;;
190612;0000;15;;;
190613;0000;25;;;
190614;0000;73;;;
190615;0000;82;;;
190616;0000;115;;;
190617;0000;117;;;
190618;0000;64;;;
190619;0000;84;;;
190620;0000;231;;;
190621;0000;136;;;
190622;0000;160;;;
190623;0000;94;;;
190624;0000;91;;;
190625;0000;75;;;
190626;0000;23;;;
190627;0000;16;;;
190628;0000;43;;;
190629;0000;76;;;
190630;0000;63;;;
190701;0000;103;;;
190702;0000;87;;;
190703;0000;130;;;
190704;0000;21;;;
190705;0000;34;;;
190706;0000;63;;;
190707;0000;61;;;
190708;0000;42;;;
190709;0000;61;;;
190710;0000;48;;;
190711;0000;127;;;
190712;0000;81;;;
190713;0000;68;;;
190714;0000;40;;;
190715;0000;33;;;
190716;0000;98;;;
190717;0000;166;;;
190718;0000;105;;;
190719;0000;106;;;
190720;0000;41;;;
190721;0000;31;;;
190722;0000;36;;;
190723;0000;57;;;
190724;0000;66;;;
190725;0000;84;;;
190726;0000;134;;;
190727;0000;73;;;
190728;0000;40;;;
190729;0000;31;;;
190730;0000;37;;;
190731;0000;48;;;
190801;0000;35;;;
190802;0000;;27;;
190803;0000;;49;;
190804;0000;;141;;
190805;0000;;56;;
190806;0000;;40;;
190807;0000;;20;;
190808;0000;;61;;
190809;0000;;131;;
190810;0000;;92;;
190811;0000;;45;;
190812;0000;41;;;
190813;0000;55;;;
190814;0000;89;;;
190815;0000;89;;;
190816;0000;43;;;
190817;0000;48;;;
190818;0000;76;;;
190819;0000;90;;;
190820;0000;;;;
190821;0000;;;;
190822;0000;114;;;
190823;0000;152;;;
190824;0000;93;;;
190825;0000;57;;;
190826;0000;38;;;
190827;0000;67;;;
190828;0000;48;;;
190829;0000;28;;;
190830;0000;24;;;
190831;0000;21;;;
190901;0000;17;;;
190902;0000;32;;;
190903;0000;89;;;
190904;0000;175;;;
190905;0000;78;;;
190906;0000;57;;;
190907;0000;32;;;
190908;0000;33;;;
190909;0000;20;;;
190910;0000;66;;;
190911;0000;68;;;
190912;0000;44;;;
190913;0000;41;;;
190914;0000;49;;;
190915;0000;24;;;
190916;0000;13;;;
190917;0000;44;;;
190918;0000;19;;;
190919;0000;17;;;
190920;0000;15;;;
190921;0000;13;;;
190922;0000;23;;;
190923;0000;27;;;
190924;0000;36;;;
190925;0000;44;;;
190926;0000;34;;;
190927;0000;48;;;
190928;0000;38;;;
190929;0000;21;;;
190930;0000;19;;;
191001;0000;30;;;
191002;0000;26;;;
191003;0000;35;;;
191004;0000;23;;;
191005;0000;24;;;
191006;0000;21;;;
191007;0000;11;;;
191008;0000;22;;;
191009;0000;32;;;
191010;0000;49;;;
191011;0000;60;;;
191012;0000;20;;;
191013;0000;39;;;
191014;0000;44;;;
191015;0000;21;;;
191016;0000;29;;;
191017;0000;27;;;
191018;0000;34;;;
191019;0000;61;;;
191020;0000;39;;;
191021;0000;28;;;
191022;0000;24;;;
191023;0000;30;;;
191024;0000;27;;;
191025;0000;26;;;
191026;0000;28;;;
191027;0000;8;;;
191028;0000;21;;;
191029;0000;22;;;
191030;0000;20;;;
191031;0000;16;;;
191101;0000;24;;;
191102;0000;11;;;
191103;0000;9;;;
191104;0000;14;;;
191105;0000;24;;;
191106;0000;23;;;
191107;0000;26;;;
191108;0000;29;;;
191109;0000;29;;;
191110;0000;26;;;
191111;0000;28;;;
191112;0000;30;;;
191113;0000;27;;;
191114;0000;28;;;
191115;0000;24;;;
191116;0000;15;;;
191117;0000;21;;;
191118;0000;34;;;
191119;0000;31;;;
191120;0000;31;;;
191121;0000;35;;;
191122;0000;42;;;
191123;0000;29;;;
191124;0000;19;;;
191125;0000;25;;;
191126;0000;25;;;
191127;0000;30;;;
191128;0000;24;;;
191129;0000;20;;;
191130;0000;21;;;
191201;0000;23;;;
191202;0000;28;;;
191203;0000;39;;;
191204;0000;30;;;
191205;0000;27;;;
191206;0000;28;;;
191207;0000;28;;;
191208;0000;22;;;
191209;0000;33;;;
191210;0000;26;;;
191211;0000;22;;;
191212;0000;36;;;
191213;0000;30;;;
191214;0000;23;;;
191215;0000;18;;;
191216;0000;22;;;
191217;0000;21;;;
191218;0000;25;;;
191219;0000;25;;;
191220;0000;16;;;
191221;0000;20;;;
191222;0000;16;;;
191223;0000;16;;;
191224;0000;10;;;
191225;0000;10;;;
191226;0000;23;;;
191227;0000;30;;;
191228;0000;22;;;
191229;0000;20;;;
191230;0000;;26;;
191231;0000;;29;;
200101;0000;31;;;
200102;0000;34;;;
200103;0000;33;;;
200104;0000;27;;;
200105;0000;16;;;
200106;0000;22;;;
200107;0000;28;;;
200108;0000;12;;;
200109;0000;13;;;
200110;0000;17;;;
200111;0000;18;;;
200112;0000;17;;;
200113;0000;25;;;
200114;0000;24;;;
200115;0000;59;;;
200116;0000;44;;;
200117;0000;59;;;
200118;0000;39;;;
200119;0000;32;;;
200120;0000;38;;;
200121;0000;39;;;
200122;0000;41;;;
200123;0000;34;;;
200124;0000;36;;;
200125;0000;33;;;
200126;0000;17;;;
200127;0000;38;;;
200128;0000;26;;;
200129;0000;32;;;
200130;0000;39;;;
200131;0000;35;;;
200201;0000;36;;;
200202;0000;18;;;
200203;0000;27;;;
200204;0000;17;;;
200205;0000;20;;;
200206;0000;25;;;
200207;0000;27;;;
200208;0000;34;;;
200209;0000;46;;;
200210;0000;37;;;
200211;0000;37;;;
200212;0000;38;;;
200213;0000;25;;;
200214;0000;28;;;
200215;0000;23;;;
200216;0000;21;;;
200217;0000;15;;;
200218;0000;24;;;
200219;0000;33;;;
200220;0000;37;;;
200221;0000;56;;;
200222;0000;47;;;
200223;0000;42;;;
200224;0000;34;;;
200225;0000;29;;;
200226;0000;36;;;
200227;0000;39;;;
200228;0000;35;;;
200229;0000;38;;;
200301;0000;38;;;
200302;0000;39;;;
200303;0000;41;;;
200304;0000;55;;;
200305;0000;51;;;
200306;0000;34;;;
200307;0000;32;;;
200308;0000;38;;;
200309;0000;40;;;
200310;0000;41;;;
200311;0000;28;;;
200312;0000;25;;;
200313;0000;19;;;
200314;0000;37;;;
200315;0000;28;;;
200316;0000;40;;;
200317;0000;28;;;
200318;0000;30;;;
200319;0000;37;;;
200320;0000;47;;;
200321;0000;44;;;
200322;0000;26;;;
200323;0000;30;;;
200324;0000;13;;;
200325;0000;22;;;
200326;0000;30;;;
200327;0000;34;;;
200328;0000;32;;;
200329;0000;18;;;
200330;0000;26;;;
200331;0000;30;;;
200401;0000;55;;;
200402;0000;38;;;
200403;0000;33;;;
200404;0000;21;;;
200405;0000;18;;;
200406;0000;34;;;
200407;0000;72;;;
200408;0000;50;;;
200409;0000;54;;;
200410;0000;73;;;
200411;0000;22;;;
200412;0000;25;;;
200413;0000;44;;;
200414;0000;63;;;
200415;0000;44;;;
200416;0000;38;;;
200417;0000;49;;;
200418;0000;18;;;
200419;0000;21;;;
200420;0000;31;;;
200421;0000;51;;;
200422;0000;86;;;
200423;0000;51;;;
200424;0000;11;;;
200425;0000;51;;;
200426;0000;34;;;
200427;0000;25;;;
200428;0000;22;;;
200429;0000;32;;;
200430;0000;70;;;
200501;0000;77;;;
200502;0000;48;;;
200503;0000;28;;;
200504;0000;42;;;
200505;0000;23;;;
200506;0000;34;;;
200507;0000;139;;;
200508;0000;91;;;
200509;0000;26;;;
200510;0000;38;;;
200511;0000;23;;;
200512;0000;22;;;
200513;0000;32;;;
200514;0000;88;;;
200515;0000;52;;;
200516;0000;29;;;
200517;0000;73;;;
200518;0000;46;;;
200519;0000;36;;;
200520;0000;84;;;
200521;0000;73;;;
200522;0000;103;;;
200523;0000;59;;;
200524;0000;59;;;
200525;0000;81;;;
200526;0000;84;;;
200527;0000;24;;;
200528;0000;42;;;
200529;0000;40;;;
200530;0000;30;;;
200531;0000;75;;;
200601;0000;172;;;
200602;0000;139;;;
200603;0000;78;;;
200604;0000;168;;;
200605;0000;87;;;
200606;0000;68;;;
200607;0000;68;;;
200608;0000;48;;;
200609;0000;91;;;
200610;0000;53;;;
200611;0000;23;;;
200612;0000;74;;;
200613;0000;78;;;
200614;0000;78;;;
200615;0000;34;;;
200616;0000;23;;;
200617;0000;19;;;
200618;0000;19;;;
200619;0000;54;;;
200620;0000;42;;;
200621;0000;52;;;
200622;0000;30;;;
200623;0000;32;;;
200624;0000;20;;;
200625;0000;103;;;
200626;0000;77;;;
200627;0000;58;;;
200628;0000;20;;;
200629;0000;22;;;
200630;0000;34;;;
200701;0000;81;;;
200702;0000;75;;;
200703;0000;68;;;
200704;0000;52;;;
200705;0000;47;;;
200706;0000;112;;;
200707;0000;101;;;
200708;0000;68;;;
200709;0000;32;;;
200710;0000;100;;;
200711;0000;113;;;
200712;0000;44;;;
200713;0000;54;;;
200714;0000;226;;;
200715;0000;213;;;
200716;0000;53;;;
200717;0000;23;;;
200718;0000;17;;;
200719;0000;19;;;
200720;0000;14;;;
200721;0000;27;;;
200722;0000;111;;;
200723;0000;123;;;
200724;0000;123;;;
200725;0000;58;;;
200726;0000;57;;;
200727;0000;63;;;
200728;0000;38;;;
200729;0000;152;;;
200730;0000;115;;;
200731;0000;116;;;
200801;0000;45;;;
200802;0000;51;;;
200803;0000;98;;;
200804;0000;68;;;
200805;0000;43;;;
200806;0000;25;;;
200807;0000;39;;;
200808;0000;84;;;
200809;0000;69;;;
200810;0000;29;;;
200811;0000;16;;;
200812;0000;65;;;
200813;0000;46;;;
200814;0000;61;;;
200815;0000;47;;;
200816;0000;35;;;
200817;0000;44;;;
200818;0000;51;;;
200819;0000;22;;;
200820;0000;40;;;
200821;0000;155;;;
200822;0000;101;;;
200823;0000;34;;;
200824;0000;24;;;
200825;0000;16;;;
200826;0000;22;;;
200827;0000;;;38;
200828;0000;;;19;
200829;0000;;;12;
200830;0000;19;;;
200831;0000;74;;;
200901;0000;62;;;
200902;0000;54;;;
200903;0000;54;;;
200904;0000;41;;;
200905;0000;46;;;
200906;0000;38;;;
200907;0000;41;;;
200908;0000;23;;;
200909;0000;41;;;
200910;0000;42;;;
200911;0000;30;;;
200912;0000;30;;;
200913;0000;16;;;
200914;0000;32;;;
200915;0000;48;;;
200916;0000;29;;;
200917;0000;31;;;
200918;0000;17;;;
200919;0000;14;;;
200920;0000;33;;;
200921;0000;43;;;
200922;0000;28;;;
200923;0000;39;;;
200924;0000;49;;;
200925;0000;37;;;
200926;0000;39;;;
200927;0000;31;;;
200928;0000;30;;;
200929;0000;30;;;
200930;0000;19;;;
201001;0000;20;;;
201002;0000;21;;;
201003;0000;33;;;
201004;0000;27;;;
201005;0000;24;;;
201006;0000;22;;;
201007;0000;25;;;
201008;0000;25;;;
201009;0000;33;;;
201010;0000;22;;;
201011;0000;21;;;
201012;0000;26;;;
201013;0000;32;;;
201014;0000;32;;;
201015;0000;59;;;
201016;0000;46;;;
201017;0000;23;;;
201018;0000;21;;;
201019;0000;28;;;
201020;0000;31;;;
201021;0000;31;;;
201022;0000;37;;;
201023;0000;35;;;
201024;0000;18;;;
201025;0000;10;;;
201026;0000;16;;;
201027;0000;14;;;
201028;0000;9;;;
201029;0000;19;;;
201030;0000;37;;;
201031;0000;31;;;
201101;0000;15;;;
201102;0000;25;;;
201103;0000;29;;;
201104;0000;24;;;
201105;0000;34;;;
201106;0000;28;;;
201107;0000;29;;;
201108;0000;22;;;
201109;0000;35;;;
201110;0000;34;;;
201111;0000;28;;;
201112;0000;29;;;
201113;0000;32;;;
201114;0000;22;;;
201115;0000;19;;;
201116;0000;27;;;
201117;0000;28;;;
201118;0000;28;;;
201119;0000;24;;;
201120;0000;25;;;
201121;0000;23;;;
201122;0000;19;;;
201123;0000;26;;;
201124;0000;21;;;
201125;0000;19;;;
201126;0000;35;;;
201127;0000;28;;;
201128;0000;19;;;
201129;0000;22;;;
201130;0000;27;;;
201201;0000;33;;;
201202;0000;21;;;
201203;0000;36;;;
201204;0000;29;;;
201205;0000;39;;;
201206;0000;32;;;
201207;0000;25;;;
201208;0000;15;;;
201209;0000;26;;;
201210;0000;19;;;
201211;0000;19;;;
201212;0000;15;;;
201213;0000;9;;;
201214;0000;13;;;
201215;0000;22;;;
201216;0000;21;;;
201217;0000;24;;;
201218;0000;20;;;
201219;0000;16;;;
201220;0000;10;;;
201221;0000;19;;;
201222;0000;26;;;
201223;0000;19;;;
201224;0000;20;;;
201225;0000;16;;;
201226;0000;18;;;
201227;0000;23;;;
201228;0000;21;;;
201229;0000;23;;;
201230;0000;23;;;
201231;0000;20;;;
210101;0000;21;;;
210102;0000;26;;;
210103;0000;18;;;
210104;0000;26;;;
210105;0000;31;;;
210106;0000;31;;;
210107;0000;19;;;
210108;0000;29;;;
210109;0000;22;;;
210110;0000;14;;;
210111;0000;16;;;
210112;0000;22;;;
210113;0000;30;;;
210114;0000;26;;;
210115;0000;24;;;
210116;0000;24;;;
210117;0000;16;;;
210118;0000;26;;;
210119;0000;29;;;
210120;0000;;;;
210121;0000;;;;
210122;0000;35;;;
210123;0000;25;;;
210124;0000;23;;;
210125;0000;37;;;
210126;0000;35;;;
210127;0000;30;;;
210128;0000;16;;;
210129;0000;7;;;
210130;0000;6;;;
210131;0000;9;;;
210201;0000;12;;;
210202;0000;17;;;
210203;0000;28;;;
210204;0000;33;;;
210205;0000;17;;;
210206;0000;18;;;
210207;0000;16;;;
210208;0000;26;;;
210209;0000;28;;;
210210;0000;29;;;
210211;0000;24;;;
210212;0000;27;;;
210213;0000;27;;;
210214;0000;24;;;
210215;0000;26;;;
210216;0000;26;;;
210217;0000;21;;;
210218;0000;13;;;
210219;0000;13;;;
210220;0000;20;;;
210221;0000;23;;;
210222;0000;17;;;
210223;0000;27;;;
210224;0000;34;;;
210225;0000;30;;;
210226;0000;26;;;
210227;0000;22;;;
210228;0000;28;;;
210301;0000;32;;;
210302;0000;32;;;
210303;0000;30;;;
210304;0000;31;;;
210305;0000;35;;;
210306;0000;26;;;
210307;0000;17;;;
210308;0000;32;;;
210309;0000;45;;;
210310;0000;21;;;
210311;0000;16;;;
210312;0000;28;;;
210313;0000;38;;;
210314;0000;24;;;
210315;0000;17;;;
210316;0000;23;;;
210317;0000;36;;;
210318;0000;29;;;
210319;0000;29;;;
210320;0000;21;;;
210321;0000;28;;;
210322;0000;39;;;
210323;0000;35;;;
210324;0000;;;19;
210325;0000;;;0;
210326;0000;;;0;
210327;0000;;;13;
210328;0000;34;;;
210329;0000;41;;;
210330;0000;57;;;
210331;0000;43;;;
210401;0000;47;;;
210402;0000;25;;;
210403;0000;44;;;
210404;0000;62;;;
210405;0000;34;;;
210406;0000;50;;;
210407;0000;35;;;
210408;0000;39;;;
210409;0000;;;;
210410;0000;21;;;
210411;0000;16;;;
210412;0000;21;;;
210413;0000;39;;;
210414;0000;39;;;
210415;0000;27;;;
210416;0000;42;;;
210417;0000;53;;;
210418;0000;40;;;
210419;0000;44;;;
210420;0000;25;;;
210421;0000;20;;;
210422;0000;45;;;
210423;0000;48;;;
210424;0000;26;;;
210425;0000;29;;;
210426;0000;36;;;
210427;0000;50;;;
