FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
150120;0000;19,717;;;
150121;0000;17,0436;;;
150122;0000;21,7166;;;
150123;0000;18,7143;;;
150124;0000;15,6311;;;
150125;0000;14,3757;;;
150126;0000;15,2048;;;
150127;0000;20,2136;;;
150128;0000;22,3202;;;
150129;0000;35,2715;;;
150130;0000;28,5154;;;
150131;0000;25,1242;;;
150201;0000;19,8442;;;
150202;0000;27,9689;;;
150203;0000;29,106;;;
150204;0000;26,3987;;;
150205;0000;24,6152;;;
150206;0000;16,7997;;;
150207;0000;19,4688;;;
150208;0000;18,8037;;;
150209;0000;17,2904;;;
150210;0000;20,295;;;
150211;0000;25,5318;;;
150212;0000;25,7269;;;
150213;0000;29,8457;;;
150214;0000;27,2698;;;
150215;0000;28,5631;;;
150216;0000;34,9944;;;
150217;0000;36,8384;;;
150218;0000;52,9858;;;
150219;0000;66,3611;;;
150220;0000;32,9069;;;
150221;0000;33,3008;;;
150222;0000;27,5092;;;
150223;0000;28,8933;;;
150224;0000;19,3309;;;
150225;0000;32,5078;;;
150226;0000;20,9701;;;
150227;0000;20,2298;;;
150228;0000;16,5701;;;
150301;0000;16,3699;;;
150302;0000;16,2558;;;
150303;0000;23,46;;;
150304;0000;22,4219;;;
150305;0000;24,7809;;;
150306;0000;24,5278;;;
150307;0000;14,6096;;;
150308;0000;17,501;;;
150309;0000;34,7065;;;
150310;0000;48,7065;;;
150311;0000;67,5112;;;
150312;0000;58,7923;;;
150313;0000;35,5219;;;
150314;0000;28,6237;;;
150315;0000;49,9965;;;
150316;0000;24,1908;;;
150317;0000;21,1263;;;
150318;0000;37,5888;;;
150319;0000;41,4814;;;
150320;0000;25,9232;;;
150321;0000;33,519;;;
150322;0000;15,7735;;;
150323;0000;16,9524;;;
150324;0000;17,502;;;
150325;0000;30,6614;;;
150326;0000;21,8709;;;
150327;0000;30,0078;;;
150328;0000;29,7046;;;
150329;0000;13,3943;;;
150330;0000;20,019;;;
150331;0000;23,2937;;;
150401;0000;32,2273;;;
150402;0000;22,1091;;;
150403;0000;8,0919;;;
150404;0000;11,2027;;;
150405;0000;16,2757;;;
150406;0000;25,6468;;;
150407;0000;16,6074;;;
150408;0000;14,454;;;
150409;0000;19,3937;;;
150410;0000;25,2943;;;
150411;0000;52,1616;;;
150412;0000;60,7637;;;
150413;0000;19,0611;;;
150414;0000;24,049;;;
150415;0000;46,1754;;;
150416;0000;14,14;;;
150417;0000;36,7753;;;
150418;0000;43,7566;;;
150419;0000;9,43387;;;
150420;0000;11,3723;;;
150421;0000;18,1644;;;
150422;0000;35,8007;;;
150423;0000;155,523;;;
150424;0000;99,2313;;;
150425;0000;97,7231;;;
150426;0000;74,7416;;;
150427;0000;50,3074;;;
150428;0000;124,216;;;
150429;0000;65,7222;;;
150430;0000;36,3184;;;
150501;0000;44,4022;;;
150502;0000;20,2576;;;
150503;0000;16,8387;;;
150504;0000;22,9862;;;
150505;0000;26,3908;;;
150506;0000;62,3745;;;
150507;0000;85,6426;;;
150508;0000;23,4693;;;
150509;0000;26,1785;;;
150510;0000;33,8386;;;
150511;0000;43,9595;;;
150512;0000;46,2845;;;
150513;0000;30,7678;;;
150514;0000;42,3605;;;
150515;0000;67,483;;;
150516;0000;44,1318;;;
150517;0000;38,7115;;;
150518;0000;43,5963;;;
150519;0000;90,7435;;;
150520;0000;12,6199;;;
150521;0000;17,5018;;;
150522;0000;61,7408;;;
150523;0000;23,9104;;;
150524;0000;20,9974;;;
150525;0000;54,9726;;;
150526;0000;79,8779;;;
150527;0000;74,4038;;;
150528;0000;50,14;;;
150529;0000;59,7097;;;
150530;0000;74,5299;;;
150531;0000;74,3745;;;
150601;0000;22,2902;;;
150602;0000;16,0401;;;
150603;0000;20,0623;;;
150604;0000;23,3496;;;
150605;0000;9,57216;;;
150606;0000;10,7655;;;
150607;0000;40,2943;;;
150608;0000;11,3655;;;
150609;0000;37,9863;;;
150610;0000;83,517;;;
150611;0000;49,8878;;;
150612;0000;23,0964;;;
150613;0000;14,9721;;;
150614;0000;38,9873;;;
150615;0000;35,4603;;;
150616;0000;73,4916;;;
150617;0000;68,5413;;;
150618;0000;56,3665;;;
150619;0000;105,748;;;
150620;0000;28,6711;;;
150621;0000;16,6845;;;
150622;0000;52,7242;;;
150623;0000;96,1456;;;
150624;0000;30,5275;;;
150625;0000;53,2838;;;
150626;0000;37,2179;;;
150627;0000;14,9014;;;
150628;0000;19,1225;;;
150629;0000;76,2003;;;
150630;0000;;;;
150701;0000;62,7795;;;
150702;0000;69,3468;;;
150703;0000;59,6959;;;
150704;0000;79,9154;;;
150705;0000;15,5921;;;
150706;0000;51,6526;;;
150707;0000;38,1141;;;
150708;0000;9,78662;;;
150709;0000;40,0316;;;
150710;0000;34,4623;;;
150711;0000;11,0815;;;
150712;0000;31,1317;;;
150713;0000;16,1978;;;
150714;0000;44,6843;;;
150715;0000;15,3646;;;
150716;0000;27,9435;;;
150717;0000;21,9861;;;
150718;0000;46,6825;;;
150719;0000;34,8447;;;
150720;0000;;;;
150721;0000;;;;
150722;0000;56,942;;;
150723;0000;60,9816;;;
150724;0000;45,5125;;;
150725;0000;45,1929;;;
150726;0000;9,23846;;;
150727;0000;10,1434;;;
150728;0000;18,2911;;;
150729;0000;30,4379;;;
150730;0000;14,3278;;;
150731;0000;12,0879;;;
150801;0000;8,02364;;;
150802;0000;14,3795;;;
150803;0000;43,5212;;;
150804;0000;25,5084;;;
150805;0000;9,92664;;;
150806;0000;19,7291;;;
150807;0000;40,7509;;;
150808;0000;10,585;;;
150809;0000;17,9897;;;
150810;0000;25,067;;;
150811;0000;22,8758;;;
150812;0000;62,0515;;;
150813;0000;94,861;;;
150814;0000;32,4351;;;
150815;0000;15,4277;;;
150816;0000;19,148;;;
150817;0000;62,1595;;;
150818;0000;51,0983;;;
150819;0000;26,9381;;;
150820;0000;36,173;;;
150821;0000;11,76;;;
150822;0000;27,3881;;;
150823;0000;66,0045;;;
150824;0000;50,1128;;;
150825;0000;7,69421;;;
150826;0000;31,0934;;;
150827;0000;24,5596;;;
150828;0000;9,04166;;;
150829;0000;37,1234;;;
150830;0000;47,8251;;;
150831;0000;31,4593;;;
150901;0000;19,4431;;;
150902;0000;22,213;;;
150903;0000;23,0176;;;
150904;0000;51,9227;;;
150905;0000;44,561;;;
150906;0000;10,4;;;
150907;0000;12,9144;;;
150908;0000;15,6091;;;
150909;0000;26,1796;;;
150910;0000;21,5698;;;
150911;0000;16,1146;;;
150912;0000;18,313;;;
150913;0000;26,7782;;;
150914;0000;44,1686;;;
150915;0000;23,9409;;;
150916;0000;27,0303;;;
150917;0000;33,9896;;;
150918;0000;33,6237;;;
150919;0000;22,2499;;;
150920;0000;25,2714;;;
150921;0000;41,3394;;;
150922;0000;29,7315;;;
150923;0000;27,5362;;;
150924;0000;6,14216;;;
150925;0000;13,3423;;;
150926;0000;18,601;;;
150927;0000;13,7322;;;
150928;0000;19,7479;;;
150929;0000;;;;
150930;0000;;;;
151001;0000;;;;
151002;0000;;;;
151003;0000;;;;
151004;0000;;;;
151005;0000;;;;
151006;0000;;;;
151007;0000;;;;
151008;0000;;;;
151009;0000;;;;
151010;0000;;;;
151011;0000;;;;
151012;0000;;;;
151013;0000;;;;
151014;0000;;;;
151015;0000;;;;
151016;0000;19,3028;;;
151017;0000;21,246;;;
151018;0000;28,0852;;;
151019;0000;16,573;;;
151020;0000;16,8335;;;
151021;0000;21,2646;;;
151022;0000;22,3604;;;
151023;0000;20,4323;;;
151024;0000;10,8564;;;
151025;0000;9,68208;;;
151026;0000;15,1808;;;
151027;0000;12,8292;;;
151028;0000;12,8929;;;
151029;0000;13,5838;;;
151030;0000;16,5601;;;
151031;0000;13,7888;;;
151101;0000;15,8582;;;
151102;0000;18,7193;;;
151103;0000;19,2698;;;
151104;0000;22,3044;;;
151105;0000;28,4478;;;
151106;0000;19,2333;;;
151107;0000;15,1543;;;
151108;0000;7,37786;;;
151109;0000;9,69179;;;
151110;0000;19,063;;;
151111;0000;10,6511;;;
151112;0000;18,8035;;;
151113;0000;19,5799;;;
151114;0000;19,6396;;;
151115;0000;16,3305;;;
151116;0000;9,47365;;;
151117;0000;9,11475;;;
151118;0000;7,67456;;;
151119;0000;13,3581;;;
151120;0000;12,4898;;;
151121;0000;10,4387;;;
151122;0000;8,22159;;;
151123;0000;9,57967;;;
151124;0000;8,76701;;;
151125;0000;12,5545;;;
151126;0000;10,1258;;;
151127;0000;9,14433;;;
151128;0000;10,5941;;;
151129;0000;13,1271;;;
151130;0000;15,0899;;;
151201;0000;12,8168;;;
151202;0000;12,509;;;
151203;0000;11,8863;;;
151204;0000;16,1897;;;
151205;0000;15,2567;;;
151206;0000;13,2189;;;
151207;0000;11,4153;;;
151208;0000;12,3331;;;
151209;0000;15,5151;;;
151210;0000;10,7773;;;
151211;0000;11,1053;;;
151212;0000;10,9429;;;
151213;0000;7,404;;;
151214;0000;8,08052;;;
151215;0000;8,75446;;;
151216;0000;10,9758;;;
151217;0000;11,6162;;;
151218;0000;10,09;;;
151219;0000;13,6911;;;
151220;0000;11,604;;;
151221;0000;7,60725;;;
151222;0000;9,30038;;;
151223;0000;10,545;;;
151224;0000;9,64084;;;
151225;0000;11,2915;;;
151226;0000;10,6253;;;
151227;0000;11,6685;;;
151228;0000;12,7393;;;
151229;0000;12,592;;;
151230;0000;19,334;;;
151231;0000;15,5524;;;
160101;0000;19,5544;;;
160102;0000;11,1441;;;
160103;0000;10,3619;;;
160104;0000;12,688;;;
160105;0000;15,2052;;;
160106;0000;22,443;;;
160107;0000;17,177;;;
160108;0000;13,1123;;;
160109;0000;9,952;;;
160110;0000;12,6115;;;
160111;0000;11,4525;;;
160112;0000;14,6867;;;
160113;0000;12,8183;;;
160114;0000;11,268;;;
160115;0000;10,3491;;;
160116;0000;10,9552;;;
160117;0000;12,1186;;;
160118;0000;15,8868;;;
160119;0000;24,5317;;;
160120;0000;24,6884;;;
160121;0000;21,0544;;;
160122;0000;23,7094;;;
160123;0000;19,0796;;;
160124;0000;8,40047;;;
160125;0000;11,4475;;;
160126;0000;11,7069;;;
160127;0000;6,75057;;;
160128;0000;7,76313;;;
160129;0000;14,5059;;;
160130;0000;15,5523;;;
160131;0000;20,0139;;;
160201;0000;19,102;;;
160202;0000;17,6842;;;
160203;0000;15,2429;;;
160204;0000;16,6027;;;
160205;0000;18,4933;;;
160206;0000;17,9805;;;
160207;0000;16,6583;;;
160208;0000;19,4044;;;
160209;0000;20,374;;;
160210;0000;23,8496;;;
160211;0000;13,9978;;;
160212;0000;20,8621;;;
160213;0000;12,3801;;;
160214;0000;14,1584;;;
160215;0000;29,8631;;;
160216;0000;20,2325;;;
160217;0000;16,3633;;;
160218;0000;57,1156;;;
160219;0000;31,987;;;
160220;0000;22,5455;;;
160221;0000;14,1572;;;
160222;0000;22,6141;;;
160223;0000;40,6169;;;
160224;0000;31,4075;;;
160225;0000;23,1357;;;
160226;0000;27,0963;;;
160227;0000;19,4655;;;
160228;0000;11,5396;;;
160229;0000;24,4697;;;
160301;0000;33,1407;;;
160302;0000;30,5747;;;
160303;0000;30,9806;;;
160304;0000;33,8248;;;
160305;0000;24,9437;;;
160306;0000;15,973;;;
160307;0000;18,5128;;;
160308;0000;25,5816;;;
160309;0000;18,3373;;;
160310;0000;27,6361;;;
160311;0000;25,5483;;;
160312;0000;22,8318;;;
160313;0000;14,0444;;;
160314;0000;25,7661;;;
160315;0000;28,5849;;;
160316;0000;31,0438;;;
160317;0000;15,5451;;;
160318;0000;48,3712;;;
160319;0000;25,9555;;;
160320;0000;24,2704;;;
160321;0000;24,0487;;;
160322;0000;30,2063;;;
160323;0000;27,848;;;
160324;0000;33,5193;;;
160325;0000;26,9886;;;
160326;0000;22,3266;;;
160327;0000;16,288;;;
160328;0000;22,8094;;;
160329;0000;21,1691;;;
160330;0000;11,3049;;;
160331;0000;6,96432;;;
160401;0000;10,2068;;;
160402;0000;24,3276;;;
160403;0000;17,5952;;;
160404;0000;14,4549;;;
160405;0000;23,1909;;;
160406;0000;17,8814;;;
160407;0000;7,13272;;;
160408;0000;13,0958;;;
160409;0000;15,9727;;;
160410;0000;16,889;;;
160411;0000;24,446;;;
160412;0000;23,562;;;
160413;0000;16,8824;;;
160414;0000;8,25055;;;
160415;0000;7,42462;;;
160416;0000;13,3161;;;
160417;0000;12,3315;;;
160418;0000;15,297;;;
160419;0000;12,0713;;;
160420;0000;14,4981;;;
160421;0000;15,8713;;;
160422;0000;16,3746;;;
160423;0000;6,40731;;;
160424;0000;8,59381;;;
160425;0000;16,0283;;;
160426;0000;19,5811;;;
160427;0000;53,6882;;;
160428;0000;44,982;;;
160429;0000;47,2346;;;
160430;0000;44,407;;;
160501;0000;30,1533;;;
160502;0000;21,2366;;;
160503;0000;18,9465;;;
160504;0000;20,9258;;;
160505;0000;25,1465;;;
160506;0000;23,2182;;;
160507;0000;29,7591;;;
160508;0000;20,5968;;;
160509;0000;23,7844;;;
160510;0000;33,1356;;;
160511;0000;26,1248;;;
160512;0000;15,7593;;;
160513;0000;19,6053;;;
160514;0000;16,1013;;;
160515;0000;14,4728;;;
160516;0000;23,1085;;;
160517;0000;29,4156;;;
160518;0000;;;;
160519;0000;;;;
160520;0000;;;;
160521;0000;;;;
160522;0000;;;;
160523;0000;;;;
160524;0000;;;;
160525;0000;;;;
160526;0000;;;;
160527;0000;;;;
160528;0000;;;;
160529;0000;;;;
160530;0000;;;;
160531;0000;;;;
160601;0000;;;;
160602;0000;;;;
160603;0000;;;;
160604;0000;;;;
160605;0000;;;;
160606;0000;;;;
160607;0000;;;;
160608;0000;;;;
160609;0000;;;;
160610;0000;;;;
160611;0000;;;;
160612;0000;;;;
160613;0000;;;;
160614;0000;;;;
160615;0000;;;;
160616;0000;;;;
160617;0000;;;;
160618;0000;;;;
160619;0000;;;;
160620;0000;;;;
160621;0000;;;;
160622;0000;;;;
160623;0000;;;;
160624;0000;;;;
160625;0000;;;;
160626;0000;;;;
160627;0000;;;;
160628;0000;;;;
160629;0000;;;;
160630;0000;;;;
160701;0000;;;;
160702;0000;;;;
160703;0000;;;;
160704;0000;;;;
160705;0000;;;;
160706;0000;;;;
160707;0000;;;;
160708;0000;;;;
160709;0000;;;;
160710;0000;;;;
160711;0000;;;;
160712;0000;;;;
160713;0000;;;;
160714;0000;;;;
160715;0000;;;;
160716;0000;;;;
160717;0000;;;;
160718;0000;;;;
160719;0000;;;;
160720;0000;;;;
160721;0000;;;;
160722;0000;;;;
160723;0000;;;;
160724;0000;;;;
160725;0000;;;;
160726;0000;;;;
160727;0000;;;;
160728;0000;;;;
160729;0000;;;;
160730;0000;;;;
160731;0000;;;;
160801;0000;;;;
160802;0000;;;;
160803;0000;;;;
160804;0000;27,7271;;;
160805;0000;51,0687;;;
160806;0000;37,9729;;;
160807;0000;18,7067;;;
160808;0000;17,0154;;;
160809;0000;15,9267;;;
160810;0000;21,2259;;;
160811;0000;37,4656;;;
160812;0000;35,5659;;;
160813;0000;15,2694;;;
160814;0000;6,90926;;;
160815;0000;6,7073;;;
160816;0000;11,8276;;;
160817;0000;9,31851;;;
160818;0000;13,3911;;;
160819;0000;12,8267;;;
160820;0000;17,5923;;;
160821;0000;8,38593;;;
160822;0000;8,79243;;;
160823;0000;8,54564;;;
160824;0000;12,7421;;;
160825;0000;11,0825;;;
160826;0000;16,9928;;;
160827;0000;16,2647;;;
160828;0000;22,0136;;;
160829;0000;18,7917;;;
160830;0000;14,5109;;;
160831;0000;10,5871;;;
160901;0000;10,6709;;;
160902;0000;12,401;;;
160903;0000;18,2602;;;
160904;0000;13,2675;;;
160905;0000;27,8273;;;
160906;0000;29,6037;;;
160907;0000;26,7144;;;
160908;0000;22,1089;;;
160909;0000;15,1221;;;
160910;0000;12,5757;;;
160911;0000;11,7984;;;
160912;0000;;;;
160913;0000;;;;
160914;0000;10,7987;;;
160915;0000;18,1554;;;
160916;0000;16,0828;;;
160917;0000;10,0626;;;
160918;0000;10,1966;;;
160919;0000;13,8372;;;
160920;0000;11,6832;;;
160921;0000;13,4143;;;
160922;0000;10,5668;;;
160923;0000;17,1537;;;
160924;0000;15,8202;;;
160925;0000;13,9149;;;
160926;0000;17,7464;;;
160927;0000;14,5228;;;
160928;0000;14,197;;;
160929;0000;9,5672;;;
160930;0000;;;;
161001;0000;10,4612;;;
161002;0000;10,428;;;
161003;0000;11,4498;;;
161004;0000;7,50432;;;
161005;0000;9,26515;;;
161006;0000;8,68843;;;
161007;0000;9,29871;;;
161008;0000;12,7489;;;
161009;0000;8,98569;;;
161010;0000;11,2428;;;
161011;0000;10,3763;;;
161012;0000;7,38351;;;
161013;0000;6,90949;;;
161014;0000;9,39824;;;
161015;0000;7,63425;;;
161016;0000;7,78923;;;
161017;0000;10,793;;;
161018;0000;9,73975;;;
161019;0000;9,49188;;;
161020;0000;9,04581;;;
161021;0000;10,3153;;;
161022;0000;14,0724;;;
161023;0000;9,93578;;;
161024;0000;7,37359;;;
161025;0000;8,09984;;;
161026;0000;8,86871;;;
161027;0000;9,79948;;;
161028;0000;12,2905;;;
161029;0000;9,09833;;;
161030;0000;9,09549;;;
161031;0000;8,22322;;;
161101;0000;8,32108;;;
161102;0000;7,603;;;
161103;0000;9,12389;;;
161104;0000;8,2196;;;
161105;0000;8,32532;;;
161106;0000;8,33456;;;
161107;0000;10,572;;;
161108;0000;9,7946;;;
161109;0000;9,36803;;;
161110;0000;9,25255;;;
161111;0000;10,461;;;
161112;0000;11,3689;;;
161113;0000;9,11459;;;
161114;0000;8,15913;;;
161115;0000;8,09962;;;
161116;0000;9,24533;;;
161117;0000;9,50122;;;
161118;0000;11,1725;;;
161119;0000;11,4087;;;
161120;0000;10,0731;;;
161121;0000;13,0263;;;
161122;0000;10,6573;;;
161123;0000;11,495;;;
161124;0000;10,9451;;;
161125;0000;10,7039;;;
161126;0000;8,54056;;;
161127;0000;7,74368;;;
161128;0000;8,35992;;;
161129;0000;8,9381;;;
161130;0000;12,2778;;;
161201;0000;12,9542;;;
161202;0000;9,43977;;;
161203;0000;10,7326;;;
161204;0000;8,34236;;;
161205;0000;7,20158;;;
161206;0000;;;;
161207;0000;7,19819;;;
161208;0000;8,65919;;;
161209;0000;;;;
161210;0000;;;;
161211;0000;;;;
161212;0000;;;;
161213;0000;;;;
161214;0000;;;;
161215;0000;;;;
161216;0000;;;;
161217;0000;;;;
161218;0000;;;;
161219;0000;;;;
161220;0000;;;;
161221;0000;;;;
161222;0000;;;;
161223;0000;;;;
161224;0000;;;;
161225;0000;;;;
161226;0000;;;;
161227;0000;;;;
161228;0000;;;;
161229;0000;;;;
161230;0000;;;;
161231;0000;;;;
170101;0000;;;;
170102;0000;;;;
170103;0000;;;;
170104;0000;;;;
170105;0000;;;;
170106;0000;;;;
170107;0000;;;;
170108;0000;;;;
170109;0000;;;;
170110;0000;;;;
170111;0000;;;;
170112;0000;;;;
170113;0000;;;;
170114;0000;;;;
170115;0000;;;;
170116;0000;;;;
170117;0000;;;;
170118;0000;;;;
170119;0000;;;;
170120;0000;;;;
170121;0000;;;;
170122;0000;;;;
170123;0000;;;;
170124;0000;;;;
170125;0000;;;;
170126;0000;;;;
170127;0000;;;;
170128;0000;;;;
170129;0000;;;;
170130;0000;;;;
170131;0000;;;;
170201;0000;;;;
170202;0000;;;;
170203;0000;;;;
170204;0000;;;;
170205;0000;;;;
170206;0000;;;;
170207;0000;;;;
170208;0000;;;;
170209;0000;;;;
170210;0000;;;;
170211;0000;;;;
170212;0000;;;;
170213;0000;;;;
170214;0000;;;;
170215;0000;;;;
170216;0000;;;;
170217;0000;;;;
170218;0000;;;;
170219;0000;;;;
170220;0000;;;;
170221;0000;;;;
170222;0000;;;;
170223;0000;;;;
170224;0000;;;;
170225;0000;;;;
170226;0000;;;;
170227;0000;;;;
170228;0000;;;;
170301;0000;;;;
170302;0000;;;;
170303;0000;;;;
170304;0000;;;;
170305;0000;;;;
170306;0000;;;;
170307;0000;;;;
170308;0000;;;;
170309;0000;;;;
170310;0000;;;;
170311;0000;;;;
170312;0000;;;;
170313;0000;;;;
170314;0000;;;;
170315;0000;;;;
170316;0000;;;;
170317;0000;;;;
170318;0000;;;;
170319;0000;;;;
170320;0000;;;;
170321;0000;;;;
170322;0000;;;;
170323;0000;;;;
170324;0000;;;;
170325;0000;;;;
170326;0000;;;;
170327;0000;;;;
170328;0000;;;;
170329;0000;;;;
170330;0000;;;;
170331;0000;;;;
170401;0000;;;;
170402;0000;;;;
170403;0000;;;;
170404;0000;;;;
170405;0000;;;;
170406;0000;;;;
170407;0000;;;;
170408;0000;;;;
170409;0000;;;;
170410;0000;;;;
170411;0000;;;;
170412;0000;;;;
170413;0000;;;;
170414;0000;;;;
170415;0000;;;;
170416;0000;;;;
170417;0000;;;;
170418;0000;;;;
170419;0000;;;;
170420;0000;;;;
170421;0000;;;;
170422;0000;;;;
170423;0000;;;;
170424;0000;;;;
170425;0000;;;;
170426;0000;;;;
170427;0000;;;;
170428;0000;;;;
170429;0000;;;;
170430;0000;;;;
170501;0000;;;;
170502;0000;;;;
170503;0000;;;;
170504;0000;;;;
170505;0000;;;;
170506;0000;;;;
170507;0000;;;;
170508;0000;;;;
170509;0000;;;;
170510;0000;;;1;
170511;0000;;;1;
170512;0000;18;;;
170513;0000;9;;;
170514;0000;40;;;
170515;0000;39;;;
170516;0000;31;;;
170517;0000;11;;;
170518;0000;45;;;
170519;0000;103;;;
170520;0000;109;;;
170521;0000;51;;;
170522;0000;39;;;
170523;0000;47;;;
170524;0000;55;;;
170525;0000;109;;;
170526;0000;57;;;
170527;0000;91;;;
170528;0000;159;;;
170529;0000;69;;;
170530;0000;80;;;
170531;0000;48;;;
170601;0000;48;;;
170602;0000;30;;;
170603;0000;16;;;
170604;0000;36;;;
170605;0000;44;;;
170606;0000;75;;;
170607;0000;59;;;
170608;0000;67;;;
170609;0000;46;;;
170610;0000;19;;;
170611;0000;20;;;
170612;0000;67;;;
170613;0000;46;;;
170614;0000;32;;;
170615;0000;14;;;
170616;0000;5;;;
170617;0000;17;;;
170618;0000;50;;;
170619;0000;64;;;
170620;0000;83;;;
170621;0000;18;;;
170622;0000;12;;;
170623;0000;22;;;
170624;0000;22;;;
170625;0000;4;;;
170626;0000;12;;;
170627;0000;23;;;
170628;0000;31;;;
170629;0000;35;;;
170630;0000;53;;;
170701;0000;27;;;
170702;0000;26;;;
170703;0000;21;;;
170704;0000;15;;;
170705;0000;35;;;
170706;0000;74;;;
170707;0000;72;;;
170708;0000;45;;;
170709;0000;16;;;
170710;0000;25;;;
170711;0000;63;;;
170712;0000;31;;;
170713;0000;11;;;
170714;0000;12;;;
170715;0000;42;;;
170716;0000;39;;;
170717;0000;28;;;
170718;0000;33;;;
170719;0000;40;;;
170720;0000;63;;;
170721;0000;40;;;
170722;0000;21;;;
170723;0000;24;;;
170724;0000;48;;;
170725;0000;35;;;
170726;0000;68;;;
170727;0000;63;;;
170728;0000;43;;;
170729;0000;39;;;
170730;0000;52;;;
170731;0000;50;;;
170801;0000;67;;;
170802;0000;58;;;
170803;0000;43;;;
170804;0000;60;;;
170805;0000;23;;;
170806;0000;41;;;
170807;0000;22;;;
170808;0000;12;;;
170809;0000;9;;;
170810;0000;6;;;
170811;0000;35;;;
170812;0000;19;;;
170813;0000;6;;;
170814;0000;20;;;
170815;0000;28;;;
170816;0000;66;;;
170817;0000;67;;;
170818;0000;23;;;
170819;0000;28;;;
170820;0000;56;;;
170821;0000;38;;;
170822;0000;11;;;
170823;0000;7;;;
170824;0000;17;;;
170825;0000;20;;;
170826;0000;16;;;
170827;0000;9;;;
170828;0000;41;;;
170829;0000;60;;;
170830;0000;46;;;
170831;0000;46;;;
170901;0000;19;;;
170902;0000;62;;;
170903;0000;51;;;
170904;0000;25;;;
170905;0000;43;;;
170906;0000;32;;;
170907;0000;21;;;
170908;0000;18;;;
170909;0000;31;;;
170910;0000;56;;;
170911;0000;35;;;
170912;0000;34;;;
170913;0000;34;;;
170914;0000;9;;;
170915;0000;13;;;
170916;0000;20;;;
170917;0000;21;;;
170918;0000;12;;;
170919;0000;12;;;
170920;0000;12;;;
170921;0000;10;;;
170922;0000;10;;;
170923;0000;16;;;
170924;0000;14;;;
170925;0000;11;;;
170926;0000;13;;;
170927;0000;15;;;
170928;0000;21;;;
170929;0000;10;;;
170930;0000;9;;;
171001;0000;22;;;
171002;0000;25;;;
171003;0000;9;;;
171004;0000;10;;;
171005;0000;7;;;
171006;0000;10;;;
171007;0000;16;;;
171008;0000;11;;;
171009;0000;10;;;
171010;0000;15;;;
171011;0000;17;;;
171012;0000;17;;;
171013;0000;11;;;
171014;0000;8;;;
171015;0000;11;;;
171016;0000;7;;;
171017;0000;6;;;
171018;0000;6;;;
171019;0000;10;;;
171020;0000;6;;;
171021;0000;8;;;
171022;0000;10;;;
171023;0000;7;;;
171024;0000;6;;;
171025;0000;8;;;
171026;0000;6;;;
171027;0000;8;;;
171028;0000;8;;;
171029;0000;10;;;
171030;0000;8;;;
171031;0000;9;;;
171101;0000;5;;;
171102;0000;5;;;
171103;0000;7;;;
171104;0000;9;;;
171105;0000;6;;;
171106;0000;9;;;
171107;0000;10;;;
171108;0000;9;;;
171109;0000;10;;;
171110;0000;6;;;
171111;0000;7;;;
171112;0000;7;;;
171113;0000;6;;;
171114;0000;6;;;
171115;0000;5;;;
171116;0000;5;;;
171117;0000;6;;;
171118;0000;6;;;
171119;0000;4;;;
171120;0000;7;;;
171121;0000;6;;;
171122;0000;6;;;
171123;0000;6;;;
171124;0000;10;;;
171125;0000;8;;;
171126;0000;7;;;
171127;0000;;;6;
171128;0000;;;4;
171129;0000;;;2;
171130;0000;;;6;
171201;0000;9;;;
171202;0000;12;;;
171203;0000;10;;;
171204;0000;10;;;
171205;0000;11;;;
171206;0000;13;;;
171207;0000;11;;;
171208;0000;9;;;
171209;0000;6;;;
171210;0000;5;;;
171211;0000;8;;;
171212;0000;3;;;
171213;0000;5;;;
171214;0000;5;;;
171215;0000;5;;;
171216;0000;4;;;
171217;0000;4;;;
171218;0000;7;;;
171219;0000;7;;;
171220;0000;6;;;
171221;0000;6;;;
171222;0000;6;;;
171223;0000;6;;;
171224;0000;5;;;
171225;0000;3;;;
171226;0000;4;;;
171227;0000;5;;;
171228;0000;4;;;
171229;0000;5;;;
171230;0000;5;;;
171231;0000;8;;;
180101;0000;5;;;
180102;0000;4;;;
180103;0000;3;;;
180104;0000;3;;;
180105;0000;5;;;
180106;0000;4;;;
180107;0000;4;;;
180108;0000;8;;;
180109;0000;8;;;
180110;0000;5;;;
180111;0000;10;;;
180112;0000;6;;;
180113;0000;10;;;
180114;0000;10;;;
180115;0000;7;;;
180116;0000;10;;;
180117;0000;10;;;
180118;0000;10;;;
180119;0000;8;;;
180120;0000;13;;;
180121;0000;11;;;
180122;0000;12;;;
180123;0000;11;;;
180124;0000;14;;;
180125;0000;12;;;
180126;0000;10;;;
180127;0000;7;;;
180128;0000;8;;;
180129;0000;11;;;
180130;0000;6;;;
180131;0000;18;;;
180201;0000;30;;;
180202;0000;19;;;
180203;0000;13;;;
180204;0000;11;;;
180205;0000;8;;;
180206;0000;9;;;
180207;0000;8;;;
180208;0000;6;;;
180209;0000;7;;;
180210;0000;8;;;
180211;0000;8;;;
180212;0000;13;;;
180213;0000;;;5;
180214;0000;;;0;
180215;0000;;;1;
180216;0000;;;7;
180217;0000;15;;;
180218;0000;15;;;
180219;0000;16;;;
180220;0000;15;;;
180221;0000;16;;;
180222;0000;15;;;
180223;0000;12;;;
180224;0000;14;;;
180225;0000;16;;;
180226;0000;13;;;
180227;0000;16;;;
180228;0000;16;;;
180301;0000;16;;;
