FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
140224;0000;30,8726;;;
140225;0000;30,6733;;;
140226;0000;41,6046;;;
140227;0000;42,5031;;;
140228;0000;29,1763;;;
140301;0000;26,0609;;;
140302;0000;30,8972;;;
140303;0000;28,4293;;;
140304;0000;26,7885;;;
140305;0000;25,4886;;;
140306;0000;29,6546;;;
140307;0000;35,9116;;;
140308;0000;29,5411;;;
140309;0000;15,2105;;;
140310;0000;23,0542;;;
140311;0000;30,029;;;
140312;0000;24,8591;;;
140313;0000;28,2961;;;
140314;0000;50,2593;;;
140315;0000;24,0489;;;
140316;0000;14,9931;;;
140317;0000;18,3708;;;
140318;0000;36,84;;;
140319;0000;44,1136;;;
140320;0000;56,8789;;;
140321;0000;38,7166;;;
140322;0000;32,9932;;;
140323;0000;;;;
140324;0000;;;;
140325;0000;;;;
140326;0000;;;;
140327;0000;;;;
140328;0000;;;;
140329;0000;;;;
140330;0000;;;;
140331;0000;;;;
140401;0000;;;;
140402;0000;35,5272;;;
140403;0000;55,7543;;;
140404;0000;59,1316;;;
140405;0000;53,2771;;;
140406;0000;46,9798;;;
140407;0000;38,6578;;;
140408;0000;33,783;;;
140409;0000;38,1443;;;
140410;0000;25,2468;;;
140411;0000;43,2053;;;
140412;0000;21,5971;;;
140413;0000;15,1155;;;
140414;0000;22,2072;;;
140415;0000;24,7474;;;
140416;0000;28,7638;;;
140417;0000;33,4465;;;
140418;0000;32,8859;;;
140419;0000;27,8144;;;
140420;0000;24,2035;;;
140421;0000;38,1419;;;
140422;0000;29,5424;;;
140423;0000;37,4528;;;
140424;0000;60,8488;;;
140425;0000;75,8883;;;
140426;0000;43,8482;;;
140427;0000;31,4116;;;
140428;0000;37,842;;;
140429;0000;84,9204;;;
140430;0000;78,8313;;;
140501;0000;37,5078;;;
140502;0000;23,4368;;;
140503;0000;13,8018;;;
140504;0000;29,3516;;;
140505;0000;57,2379;;;
140506;0000;85,1517;;;
140507;0000;58,184;;;
140508;0000;45,7474;;;
140509;0000;36,5731;;;
140510;0000;25,9974;;;
140511;0000;47,4147;;;
140512;0000;97,7594;;;
140513;0000;72,7963;;;
140514;0000;38,0807;;;
140515;0000;47,7028;;;
140516;0000;21,2175;;;
140517;0000;63,5961;;;
140518;0000;35,2598;;;
140519;0000;74,2208;;;
140520;0000;26,2869;;;
140521;0000;26,3075;;;
140522;0000;57,9484;;;
140523;0000;128,244;;;
140524;0000;73,9149;;;
140525;0000;58,7338;;;
140526;0000;100,608;;;
140527;0000;140,233;;;
140528;0000;52,0812;;;
140529;0000;43,6446;;;
140530;0000;105,658;;;
140531;0000;40,2022;;;
140601;0000;36,12;;;
140602;0000;30,3691;;;
140603;0000;15,7169;;;
140604;0000;27,8792;;;
140605;0000;39,3622;;;
140606;0000;21,5347;;;
140607;0000;;9,14146;;
140608;0000;;9,27884;;
140609;0000;;37,8847;;
140610;0000;17,4241;;;
140611;0000;16,9227;;;
140612;0000;31,6121;;;
140613;0000;60,6902;;;
140614;0000;26,9897;;;
140615;0000;86,0183;;;
140616;0000;26,9911;;;
140617;0000;33,3109;;;
140618;0000;94,0763;;;
140619;0000;58,6517;;;
140620;0000;41,5551;;;
140621;0000;29,5874;;;
140622;0000;59,1322;;;
140623;0000;62,1042;;;
140624;0000;51,3395;;;
140625;0000;121,386;;;
140626;0000;120,733;;;
140627;0000;69,2725;;;
140628;0000;70,318;;;
140629;0000;40,2368;;;
140630;0000;31,6027;;;
140701;0000;31,1765;;;
140702;0000;31,2299;;;
140703;0000;;46,415;;
140704;0000;;42,3019;;
140705;0000;93,4786;;;
140706;0000;75,5435;;;
140707;0000;39,155;;;
140708;0000;80,7677;;;
140709;0000;137,173;;;
140710;0000;80,691;;;
140711;0000;51,9496;;;
140712;0000;118,383;;;
140713;0000;77,0093;;;
140714;0000;18,7451;;;
140715;0000;20,0771;;;
140716;0000;31,3796;;;
140717;0000;;;;
140718;0000;;;;
140719;0000;;;;
140720;0000;;;;
140721;0000;;;;
140722;0000;;;;
140723;0000;;;;
140724;0000;;;;
140725;0000;;;;
140726;0000;;;;
140727;0000;;;;
140728;0000;;;;
140729;0000;;;;
140730;0000;;;;
140731;0000;;;;
140801;0000;;;;
140802;0000;;;;
140803;0000;;;;
140804;0000;;;;
140805;0000;;;;
140806;0000;;;;
140807;0000;;;;
140808;0000;;;;
140809;0000;;;;
140810;0000;;;;
140811;0000;;;;
140812;0000;;;;
140813;0000;;;;
140814;0000;;;;
140815;0000;;;;
140816;0000;;;;
140817;0000;;;;
140818;0000;;;;
140819;0000;;;;
140820;0000;;;;
140821;0000;;;;
140822;0000;;;;
140823;0000;;;;
140824;0000;;;;
140825;0000;;;;
140826;0000;;;;
140827;0000;;;;
140828;0000;;;;
140829;0000;;;;
140830;0000;;;;
140831;0000;;;;
140901;0000;;;;
140902;0000;;;;
140903;0000;;;;
140904;0000;;;;
140905;0000;;;;
140906;0000;;;;
140907;0000;;;;
140908;0000;;;;
140909;0000;;;;
140910;0000;;;;
140911;0000;;;;
140912;0000;;;;
140913;0000;;;;
140914;0000;;;;
140915;0000;;;;
140916;0000;;;;
140917;0000;;;;
140918;0000;;;;
140919;0000;;;;
140920;0000;;;;
140921;0000;;;;
140922;0000;;;;
140923;0000;;;;
140924;0000;;;;
140925;0000;;;;
140926;0000;;;;
140927;0000;;;;
140928;0000;;;;
140929;0000;;;;
140930;0000;;;;
141001;0000;;;;
141002;0000;;;;
141003;0000;;;;
141004;0000;;;;
141005;0000;;;;
141006;0000;;;;
141007;0000;;;;
141008;0000;;;;
141009;0000;;;;
141010;0000;;;;
141011;0000;;;;
141012;0000;;;;
141013;0000;;;;
141014;0000;;;;
141015;0000;;;;
141016;0000;;;;
141017;0000;;;;
141018;0000;;;;
141019;0000;;;;
141020;0000;;;;
141021;0000;;;;
141022;0000;;;;
141023;0000;;;;
141024;0000;;;;
141025;0000;;;;
141026;0000;;;;
141027;0000;;;;
141028;0000;;;;
141029;0000;;;;
141030;0000;;;;
141031;0000;;;;
141101;0000;;;;
141102;0000;;;;
141103;0000;;;;
141104;0000;;;;
141105;0000;;;;
141106;0000;;;;
141107;0000;;;;
141108;0000;;;;
141109;0000;;;;
141110;0000;;;;
141111;0000;;;;
141112;0000;;;;
141113;0000;;;;
141114;0000;;;;
141115;0000;;;;
141116;0000;;;;
141117;0000;;;;
141118;0000;;;;
141119;0000;;;;
141120;0000;;;;
141121;0000;;;;
141122;0000;;;;
141123;0000;;;;
141124;0000;;;;
141125;0000;;;;
141126;0000;;;;
141127;0000;;;;
141128;0000;;;;
141129;0000;;;;
141130;0000;;;;
141201;0000;;;;
141202;0000;;;;
141203;0000;;;;
141204;0000;;;;
141205;0000;;;;
141206;0000;;;;
141207;0000;;;;
141208;0000;;;;
141209;0000;;;;
141210;0000;;;;
141211;0000;;;;
141212;0000;;;;
141213;0000;;;;
141214;0000;;;;
141215;0000;;;;
141216;0000;;;;
141217;0000;;;;
141218;0000;;;;
141219;0000;;;;
141220;0000;;;;
141221;0000;;;;
141222;0000;;;;
141223;0000;;;;
141224;0000;;;;
141225;0000;;;;
141226;0000;;;;
141227;0000;;;;
141228;0000;;;;
141229;0000;;;;
141230;0000;;;;
141231;0000;;;;
150101;0000;;;;
150102;0000;;;;
150103;0000;;;;
150104;0000;;;;
150105;0000;;;;
150106;0000;;;;
150107;0000;;;;
150108;0000;;;;
150109;0000;;;;
150110;0000;;;;
150111;0000;;;;
150112;0000;;;;
150113;0000;;;;
150114;0000;;;;
150115;0000;;;;
150116;0000;;;;
150117;0000;;;;
150118;0000;;;;
150119;0000;;;;
150120;0000;;;;
150121;0000;;;;
150122;0000;;;;
150123;0000;;;;
150124;0000;;;;
150125;0000;;;;
150126;0000;;;;
150127;0000;;;;
150128;0000;;;;
150129;0000;;;;
150130;0000;;;;
150131;0000;;;;
150201;0000;;;;
150202;0000;;;;
150203;0000;;;;
150204;0000;;;;
150205;0000;;;;
150206;0000;;;;
150207;0000;;;;
150208;0000;;;;
150209;0000;;;;
150210;0000;;;;
150211;0000;;;;
150212;0000;;;;
150213;0000;;;;
150214;0000;;;;
150215;0000;;;;
150216;0000;;;;
150217;0000;;;;
150218;0000;;;;
150219;0000;;;;
150220;0000;;;;
150221;0000;;;;
150222;0000;;;;
150223;0000;;;;
150224;0000;;;;
150225;0000;;;;
150226;0000;;;;
150227;0000;;;;
150228;0000;;;;
150301;0000;;;;
150302;0000;;;;
150303;0000;;;;
150304;0000;;;;
150305;0000;;;;
150306;0000;;;;
150307;0000;;;;
150308;0000;;;;
150309;0000;;;;
150310;0000;;;;
150311;0000;;;;
150312;0000;;;;
150313;0000;;;;
150314;0000;;;;
150315;0000;;;;
150316;0000;;;;
150317;0000;;;;
150318;0000;;;;
150319;0000;;;;
150320;0000;;;;
150321;0000;;;;
150322;0000;;;;
150323;0000;;;;
150324;0000;;;;
150325;0000;;;;
150326;0000;;;;
150327;0000;;;;
150328;0000;;;;
150329;0000;;;;
150330;0000;;;;
150331;0000;;;;
150401;0000;;;;
150402;0000;;;;
150403;0000;;;;
150404;0000;;;;
150405;0000;;;;
150406;0000;;;;
150407;0000;;;;
150408;0000;;;;
150409;0000;;;;
150410;0000;;;;
150411;0000;;;;
150412;0000;;;;
150413;0000;;;;
150414;0000;;;;
150415;0000;;;;
150416;0000;;;;
150417;0000;;;;
150418;0000;;;;
150419;0000;;;;
150420;0000;;;;
150421;0000;;;;
150422;0000;;;;
150423;0000;;;;
150424;0000;;;;
150425;0000;;;;
150426;0000;;;;
150427;0000;;;;
150428;0000;;;;
150429;0000;;;;
150430;0000;;;;
150501;0000;;;;
150502;0000;;;;
150503;0000;;;;
150504;0000;;;;
150505;0000;;;;
150506;0000;;;;
150507;0000;;;;
150508;0000;;;;
150509;0000;;;;
150510;0000;;;;
150511;0000;;;;
150512;0000;;;;
150513;0000;;;;
150514;0000;;;;
150515;0000;;;;
150516;0000;;;;
150517;0000;;;;
150518;0000;;;;
150519;0000;;;;
150520;0000;;;;
150521;0000;;;;
150522;0000;;;;
150523;0000;;;;
150524;0000;;;;
150525;0000;;;;
150526;0000;;;;
150527;0000;;;;
150528;0000;;;;
150529;0000;;;;
150530;0000;;;;
150531;0000;;;;
150601;0000;;;;
150602;0000;;;;
150603;0000;;;;
150604;0000;;;;
150605;0000;;;;
150606;0000;;;;
150607;0000;;;;
150608;0000;;;;
150609;0000;;;;
150610;0000;;;;
150611;0000;;;;
150612;0000;;;;
150613;0000;;;;
150614;0000;;;;
150615;0000;;;;
150616;0000;;;;
150617;0000;;;;
150618;0000;;;;
150619;0000;;;;
150620;0000;;;;
150621;0000;;;;
150622;0000;;;;
150623;0000;;;;
150624;0000;;;;
150625;0000;;;;
150626;0000;;;;
150627;0000;;;;
150628;0000;;;;
150629;0000;;;;
150630;0000;;;;
150701;0000;;;;
150702;0000;;;;
150703;0000;;;;
150704;0000;;;;
150705;0000;;;;
150706;0000;;;;
150707;0000;;;;
150708;0000;;;;
150709;0000;;;;
150710;0000;;;;
150711;0000;;;;
150712;0000;;;;
150713;0000;;;;
150714;0000;;;;
150715;0000;;;;
150716;0000;;;;
150717;0000;;;;
150718;0000;;;;
150719;0000;;;;
150720;0000;;;;
150721;0000;;;;
150722;0000;;;;
150723;0000;;;;
150724;0000;;;;
150725;0000;;;;
150726;0000;;;;
150727;0000;;;;
150728;0000;;;;
150729;0000;;;;
150730;0000;;;;
150731;0000;;;;
150801;0000;;;;
150802;0000;;;;
150803;0000;;;;
150804;0000;;;;
150805;0000;;;;
150806;0000;;;;
150807;0000;;;;
150808;0000;;;;
150809;0000;;;;
150810;0000;;;;
150811;0000;;;;
150812;0000;;;;
150813;0000;;;;
150814;0000;;;;
150815;0000;;;;
150816;0000;;;;
150817;0000;;;;
150818;0000;;;;
150819;0000;;;;
150820;0000;;;;
150821;0000;;;;
150822;0000;;;;
150823;0000;;;;
150824;0000;;;;
150825;0000;;;;
150826;0000;;;;
150827;0000;;;;
150828;0000;;;;
150829;0000;;;;
150830;0000;;;;
150831;0000;;;;
150901;0000;;;;
150902;0000;;;;
150903;0000;;;;
150904;0000;;;;
150905;0000;;;;
150906;0000;;;;
150907;0000;;;;
150908;0000;;;;
150909;0000;;;;
150910;0000;;;;
150911;0000;;;;
150912;0000;;;;
150913;0000;;;;
150914;0000;;;;
150915;0000;;;;
150916;0000;;;;
150917;0000;;;;
150918;0000;;;;
150919;0000;;;;
150920;0000;;;;
150921;0000;;;;
150922;0000;;;;
150923;0000;;;;
150924;0000;;;;
150925;0000;;;;
150926;0000;;;;
150927;0000;;;;
150928;0000;;;;
150929;0000;;;;
150930;0000;;;;
151001;0000;;;;
151002;0000;;;;
151003;0000;;;;
151004;0000;;;;
151005;0000;;;;
151006;0000;;;;
151007;0000;;;;
151008;0000;;;;
151009;0000;;;;
151010;0000;;;;
151011;0000;;;;
151012;0000;;;;
151013;0000;;;;
151014;0000;;;;
151015;0000;;;;
151016;0000;;;;
151017;0000;;;;
151018;0000;;;;
151019;0000;;;;
151020;0000;;;;
151021;0000;;;;
151022;0000;;;;
151023;0000;;;;
151024;0000;;;;
151025;0000;;;;
151026;0000;;;;
151027;0000;;;;
151028;0000;;;;
151029;0000;;;;
151030;0000;;;;
151031;0000;;;;
151101;0000;;;;
151102;0000;;;;
151103;0000;;;;
151104;0000;;;;
151105;0000;;;;
151106;0000;;;;
151107;0000;;;;
151108;0000;;;;
151109;0000;;;;
151110;0000;;;;
151111;0000;;;;
151112;0000;;;;
151113;0000;;;;
151114;0000;;;;
151115;0000;;;;
151116;0000;;;;
151117;0000;;;;
151118;0000;;;;
151119;0000;;;;
151120;0000;;;;
151121;0000;;;;
151122;0000;;;;
151123;0000;;;;
151124;0000;;;;
151125;0000;;21,0231;;
151126;0000;25,1216;;;
151127;0000;20,1438;;;
151128;0000;27,7878;;;
151129;0000;25,0639;;;
151130;0000;30,848;;;
151201;0000;27,929;;;
151202;0000;25,8107;;;
151203;0000;27,4457;;;
151204;0000;36,7587;;;
151205;0000;31,2871;;;
151206;0000;21,5695;;;
151207;0000;26,1365;;;
151208;0000;24,0226;;;
151209;0000;36,7485;;;
151210;0000;26,4463;;;
151211;0000;28,975;;;
151212;0000;23,4314;;;
151213;0000;14,7349;;;
151214;0000;21,1409;;;
151215;0000;23,3494;;;
151216;0000;25,3838;;;
151217;0000;28,8193;;;
151218;0000;28,2676;;;
151219;0000;34,0677;;;
151220;0000;23,216;;;
151221;0000;17,5844;;;
151222;0000;19,0248;;;
151223;0000;26,6583;;;
151224;0000;24,2927;;;
151225;0000;24,2765;;;
151226;0000;23,2209;;;
151227;0000;23,6323;;;
151228;0000;24,1396;;;
151229;0000;25,7968;;;
151230;0000;33,3403;;;
151231;0000;44,8534;;;
160101;0000;30,4239;;;
160102;0000;21,9739;;;
160103;0000;19,1403;;;
160104;0000;28,1188;;;
160105;0000;34,4765;;;
160106;0000;40,2996;;;
160107;0000;38,0964;;;
160108;0000;31,2837;;;
160109;0000;23,6227;;;
160110;0000;26,2059;;;
160111;0000;21,6658;;;
160112;0000;26,037;;;
160113;0000;29,5384;;;
160114;0000;22,858;;;
160115;0000;;;;
160116;0000;;;;
160117;0000;;;;
160118;0000;;;;
160119;0000;;;;
160120;0000;42,8676;;;
160121;0000;38,1342;;;
160122;0000;;;;
160123;0000;34,5477;;;
160124;0000;12,8184;;;
160125;0000;20,8813;;;
160126;0000;23,405;;;
160127;0000;13,4721;;;
160128;0000;17,5247;;;
160129;0000;25,0545;;;
160130;0000;26,9306;;;
160131;0000;29,6595;;;
160201;0000;36,088;;;
160202;0000;35,4517;;;
160203;0000;30,9231;;;
160204;0000;31,9476;;;
160205;0000;36,941;;;
160206;0000;42,6686;;;
160207;0000;31,9315;;;
160208;0000;35,6384;;;
160209;0000;33,4818;;;
160210;0000;45,076;;;
160211;0000;30,9914;;;
160212;0000;29,6644;;;
160213;0000;22,5645;;;
160214;0000;24,752;;;
160215;0000;44,3708;;;
160216;0000;34,5746;;;
160217;0000;29,8395;;;
160218;0000;85,7322;;;
160219;0000;52,2139;;;
160220;0000;37,1202;;;
160221;0000;21,9819;;;
160222;0000;31,2984;;;
160223;0000;;;;
160224;0000;;;;
160225;0000;36,891;;;
160226;0000;45,3088;;;
160227;0000;29,3623;;;
160228;0000;21,9524;;;
160229;0000;44,3586;;;
160301;0000;61,8514;;;
160302;0000;63,1102;;;
160303;0000;57,8011;;;
160304;0000;62,7493;;;
160305;0000;48,7277;;;
160306;0000;32,8448;;;
160307;0000;40,0477;;;
160308;0000;54,1412;;;
160309;0000;33,7508;;;
160310;0000;56,5367;;;
160311;0000;53,2227;;;
160312;0000;41,6428;;;
160313;0000;32,939;;;
160314;0000;40,1904;;;
160315;0000;58,7658;;;
160316;0000;65,3646;;;
160317;0000;30,131;;;
160318;0000;113,83;;;
160319;0000;51,0829;;;
160320;0000;53,9;;;
160321;0000;65,4867;;;
160322;0000;57,5908;;;
160323;0000;59,5151;;;
160324;0000;72,7212;;;
160325;0000;69,7633;;;
160326;0000;48,0605;;;
160327;0000;38,1327;;;
160328;0000;53,6358;;;
160329;0000;44,8428;;;
160330;0000;26,6314;;;
160331;0000;13,2283;;;
160401;0000;26,9605;;;
160402;0000;51,0226;;;
160403;0000;32,4805;;;
160404;0000;32,707;;;
160405;0000;50,9561;;;
160406;0000;34,7283;;;
160407;0000;16,251;;;
160408;0000;26,9893;;;
160409;0000;32,7313;;;
160410;0000;33,3396;;;
160411;0000;49,6205;;;
160412;0000;;;;
160413;0000;;;0;
160414;0000;;;;
160415;0000;;;;
160416;0000;21,5553;;;
160417;0000;22,8505;;;
160418;0000;30,2139;;;
160419;0000;23,2896;;;
160420;0000;24,9583;;;
160421;0000;38,7084;;;
160422;0000;30,5765;;;
160423;0000;;;;
160424;0000;;;;
160425;0000;;;;
160426;0000;;;;
160427;0000;;;;
160428;0000;;;;
160429;0000;64,8846;;;
160430;0000;58,6063;;;
160501;0000;33,8591;;;
160502;0000;27,2357;;;
160503;0000;29,3821;;;
160504;0000;30,4859;;;
160505;0000;30,9689;;;
160506;0000;38,5222;;;
160507;0000;38,7341;;;
160508;0000;28,2394;;;
160509;0000;37,1116;;;
160510;0000;57,0538;;;
160511;0000;36,376;;;
160512;0000;24,9497;;;
160513;0000;27,658;;;
160514;0000;18,9683;;;
160515;0000;21,743;;;
160516;0000;35,8282;;;
160517;0000;48,5412;;;
160518;0000;;;;
160519;0000;;;;
160520;0000;;;;
160521;0000;;;;
160522;0000;;;;
160523;0000;;;;
160524;0000;;;;
160525;0000;;;;
160526;0000;;;;
160527;0000;;;;
160528;0000;;;;
160529;0000;;;;
160530;0000;;;;
160531;0000;;;;
160601;0000;;;;
160602;0000;;;;
160603;0000;;;;
160604;0000;;;;
160605;0000;;;;
160606;0000;;;;
160607;0000;;;;
160608;0000;;;;
160609;0000;;;;
160610;0000;;;;
160611;0000;;;;
160612;0000;;;;
160613;0000;;;;
160614;0000;;;;
160615;0000;;;;
160616;0000;;;;
160617;0000;;;;
160618;0000;;;;
160619;0000;;;;
160620;0000;;;;
160621;0000;;;;
160622;0000;;;;
160623;0000;;;;
160624;0000;;;;
160625;0000;;;;
160626;0000;;;;
160627;0000;;;;
160628;0000;;;;
160629;0000;;;;
160630;0000;;;;
160701;0000;;;;
160702;0000;;;;
160703;0000;;;;
160704;0000;;;;
160705;0000;;;;
160706;0000;;;;
160707;0000;;;;
160708;0000;;;;
160709;0000;;;;
160710;0000;;;;
160711;0000;;;;
160712;0000;;;;
160713;0000;;;;
160714;0000;;;;
160715;0000;;;;
160716;0000;;;;
160717;0000;;;;
160718;0000;;;;
160719;0000;;;;
160720;0000;;;;
160721;0000;;;;
160722;0000;;;;
160723;0000;;;;
160724;0000;;;;
160725;0000;;;;
160726;0000;;;;
160727;0000;;;;
160728;0000;;;;
160729;0000;;;;
160730;0000;;;;
160731;0000;;;;
160801;0000;;;;
160802;0000;;;;
160803;0000;;;;
160804;0000;42,0363;;;
160805;0000;76,7784;;;
160806;0000;51,3421;;;
160807;0000;23,7883;;;
160808;0000;24,7139;;;
160809;0000;24,615;;;
160810;0000;34,8932;;;
160811;0000;41,4358;;;
160812;0000;53,311;;;
160813;0000;25,6328;;;
160814;0000;9,57573;;;
160815;0000;11,3182;;;
160816;0000;22,2307;;;
160817;0000;14,9114;;;
160818;0000;19,5946;;;
160819;0000;17,1943;;;
160820;0000;20,5198;;;
160821;0000;14,7783;;;
160822;0000;22,275;;;
160823;0000;18,1353;;;
160824;0000;22,9905;;;
160825;0000;20,9814;;;
160826;0000;21,8635;;;
160827;0000;24,5983;;;
160828;0000;37,0206;;;
160829;0000;30,2908;;;
160830;0000;22,7279;;;
160831;0000;16,3421;;;
160901;0000;19,4627;;;
160902;0000;30,4981;;;
160903;0000;26,4298;;;
160904;0000;31,3042;;;
160905;0000;62,0777;;;
160906;0000;53,6323;;;
160907;0000;65,2277;;;
160908;0000;45,2763;;;
160909;0000;33,7627;;;
160910;0000;24,0924;;;
160911;0000;16,0917;;;
160912;0000;;;;
160913;0000;;;;
160914;0000;17,6606;;;
160915;0000;32,0317;;;
160916;0000;28,1005;;;
160917;0000;18,5939;;;
160918;0000;;;;
160919;0000;26,9148;;;
160920;0000;21,7182;;;
160921;0000;20,2944;;;
160922;0000;22,6194;;;
160923;0000;40,9461;;;
160924;0000;36,5565;;;
160925;0000;26,6925;;;
160926;0000;34,0216;;;
160927;0000;33,2877;;;
160928;0000;29,4908;;;
160929;0000;19,4441;;;
160930;0000;;;;
161001;0000;16,7989;;;
161002;0000;18,7302;;;
161003;0000;;;;
161004;0000;;;;
161005;0000;;;;
161006;0000;16,8503;;;
161007;0000;21,7393;;;
161008;0000;29,9795;;;
161009;0000;16,129;;;
161010;0000;22,6053;;;
161011;0000;26,5634;;;
161012;0000;9,78232;;;
161013;0000;;;;
161014;0000;19,9166;;;
161015;0000;;;;
161016;0000;;;;
161017;0000;19,2305;;;
161018;0000;17,1438;;;
161019;0000;20,594;;;
161020;0000;19,4273;;;
161021;0000;23,153;;;
161022;0000;23,9156;;;
161023;0000;13,8959;;;
161024;0000;;;;
161025;0000;15,2263;;;
161026;0000;17,8232;;;
161027;0000;24,508;;;
161028;0000;27,5972;;;
161029;0000;19,4721;;;
161030;0000;;;;
161031;0000;13,0239;;;
161101;0000;;;;
161102;0000;;;;
161103;0000;20,9122;;;
161104;0000;17,9452;;;
161105;0000;16,5335;;;
161106;0000;13,4928;;;
161107;0000;20,1662;;;
161108;0000;20,5767;;;
161109;0000;22,6377;;;
161110;0000;26,2105;;;
161111;0000;24,4051;;;
161112;0000;27,5114;;;
161113;0000;16,8078;;;
161114;0000;14,9533;;;
161115;0000;12,0029;;;
161116;0000;18,5677;;;
161117;0000;21,3717;;;
161118;0000;25,8063;;;
161119;0000;28,6236;;;
161120;0000;22,9279;;;
161121;0000;30,2348;;;
161122;0000;19,872;;;
161123;0000;24,6742;;;
161124;0000;23,9185;;;
161125;0000;20,5165;;;
161126;0000;;;;
161127;0000;;;;
161128;0000;18,6862;;;
161129;0000;;;;
161130;0000;27,6239;;;
161201;0000;31,7145;;;
161202;0000;21,5853;;;
161203;0000;27,1292;;;
161204;0000;16,9463;;;
161205;0000;;;;
161206;0000;;;;
161207;0000;;;;
161208;0000;18,1307;;;
161209;0000;19,2123;;;
161210;0000;16,4183;;;
161211;0000;10,5568;;;
161212;0000;;;;
161213;0000;16,094;;;
161214;0000;23,2;;;
161215;0000;33,3906;;;
161216;0000;35,9588;;;
161217;0000;24,1354;;;
161218;0000;12,9049;;;
161219;0000;18,2684;;;
161220;0000;18,3866;;;
161221;0000;11,403;;;
161222;0000;18,5057;;;
161223;0000;17,6301;;;
161224;0000;15,3723;;;
161225;0000;9,40271;;;
161226;0000;10,6115;;;
161227;0000;15,1414;;;
161228;0000;20,2554;;;
161229;0000;23,4455;;;
161230;0000;17,0803;;;
161231;0000;12,6719;;;
170101;0000;13,1898;;;
170102;0000;15,2718;;;
170103;0000;16,2412;;;
170104;0000;22,2288;;;
170105;0000;23,4113;;;
170106;0000;24,0885;;;
170107;0000;19,4302;;;
170108;0000;13,9863;;;
170109;0000;9,17436;;;
170110;0000;13,8209;;;
170111;0000;20,4717;;;
170112;0000;24,6924;;;
170113;0000;18,6891;;;
170114;0000;21,92;;;
170115;0000;21,8638;;;
170116;0000;24,5901;;;
170117;0000;18,511;;;
170118;0000;30,0417;;;
170119;0000;30,1263;;;
170120;0000;36,2083;;;
170121;0000;40,3;;;
170122;0000;39,9375;;;
170123;0000;50,6875;;;
170124;0000;26,6667;;;
170125;0000;43,075;;;
170126;0000;44,535;;;
170127;0000;428,614;;;
170128;0000;90,9208;;;
170129;0000;42,9167;;;
170130;0000;19,5833;;;
170131;0000;28,0417;;;
170201;0000;38,8333;;;
170202;0000;40,625;;;
170203;0000;20,6135;;;
170204;0000;14,7167;;;
170205;0000;10,9333;;;
170206;0000;20,4125;;;
170207;0000;25,25;;;
170208;0000;24,0417;;;
170209;0000;21,2609;;;
170210;0000;28,0833;;;
170211;0000;24,3333;;;
170212;0000;17,8333;;;
170213;0000;30,4167;;;
170214;0000;39,7917;;;
170215;0000;31,9167;;;
170216;0000;17,0833;;;
170217;0000;13,2917;;;
170218;0000;13,375;;;
170219;0000;14,625;;;
170220;0000;18,0833;;;
170221;0000;19,625;;;
170222;0000;21;;;
170223;0000;31,5417;;;
170224;0000;21,1667;;;
170225;0000;25,2083;;;
170226;0000;24,2917;;;
170227;0000;20,7083;;;
170228;0000;17,7083;;;
170301;0000;12,5417;;;
170302;0000;16,1667;;;
170303;0000;15,5833;;;
170304;0000;16,4167;;;
170305;0000;13,5417;;;
170306;0000;18,3333;;;
170307;0000;36,3333;;;
170308;0000;20,9583;;;
170309;0000;12,4583;;;
170310;0000;14,6333;;;
170311;0000;14,2375;;;
170312;0000;10,5;;;
170313;0000;19,8292;;;
170314;0000;21,7417;;;
170315;0000;30,7458;;;
170316;0000;40,2125;;;
170317;0000;50,095;;;
170318;0000;44,58;;;
170319;0000;31,6083;;;
170320;0000;25,8833;;;
170321;0000;35,75;;;
170322;0000;51,6501;;;
170323;0000;33,675;;;
170324;0000;19,2167;;;
170325;0000;23,5459;;;
170326;0000;18,4584;;;
170327;0000;24,0626;;;
170328;0000;27,7459;;;
170329;0000;27,5209;;;
170330;0000;20,8218;;;
170331;0000;38,1252;;;
170401;0000;37,3085;;;
170402;0000;16,6262;;;
170403;0000;20,2126;;;
170404;0000;25,1375;;;
170405;0000;26,9792;;;
170406;0000;22,9131;;;
170407;0000;8,66087;;;
170408;0000;11,6;;;
170409;0000;14,8696;;;
170410;0000;23,6667;;;
170411;0000;25,2727;;;
170412;0000;43,3834;;;
170413;0000;27,8125;;;
170414;0000;39,4;;;
170415;0000;22,6609;;;
170416;0000;24,95;;;
170417;0000;26,2917;;;
170418;0000;31,5833;;;
170419;0000;18,5217;;;
170420;0000;12,2174;;;
170421;0000;11,3044;;;
170422;0000;18,125;;;
170423;0000;19,875;;;
170424;0000;25,8333;;;
170425;0000;27,9565;;;
170426;0000;19,625;;;
170427;0000;17,8333;;;
170428;0000;20,7826;;;
170429;0000;17,2917;;;
170430;0000;26,8636;;;
170501;0000;22;;;
170502;0000;43;;;
170503;0000;24;;;
170504;0000;49;;;
170505;0000;33;;;
170506;0000;20;;;
170507;0000;8;;;
170508;0000;15;;;
170509;0000;41;;;
170510;0000;30;;;
170511;0000;8;;;
170512;0000;23;;;
170513;0000;13;;;
170514;0000;44;;;
170515;0000;41;;;
170516;0000;35;;;
170517;0000;14;;;
170518;0000;51;;;
170519;0000;;;72;
170520;0000;;;76;
170521;0000;;;29;
170522;0000;;;35;
170523;0000;;;45;
